№ ТРАНСАКЦІЇ;ДАТА;КОД ПЛАТНИК;НАЗВА ПЛАТНИКА;МФО ПЛАТНИКА;БАНК ПЛАТНИКА;КОД ОДЕРЖУВАЧ;НАЗВА ОДЕРЖУВАЧ;МФО ОДЕРЖУВАЧ;БАНК ОДЕРЖУВАЧ;СУМА;ПРИЗНАЧЕННЯ ПЛАТЕЖУ
855090;21.09.2015;38621185;МОН України;820172;ДКСУ;14360570;ПАТКБ"ПриватБанк";305299;КБ "ПРИВАТБАНК" М.ДНІПРОПЕТРОВСЬК;17082,00;"#xxxx#,#xxxx#,#Презид.стип.за01-09м15р#,#Ук.През.№31/xxxx вiд09.02.02р.,Розовський Борис Григорович,карт.рах.№xxxx,iден.№xxxx#"
1840101;29.09.2015;38621185;МОН України;820172;ДКСУ;39561761;ДПI У ШЕВЧЕНКIВСЬКОМУ Р.;820019;ГУДКСУ у м.Києві;11786,22;"*10138621185КПКВК 2201010 КЕКВ 2120 Сплата ЄСВ нарах.на лiкарнянi за вересень 2015р.,33,2%"
1047210;23.09.2015;38621185;МОН України;820172;ДКСУ;01189979;УДППЗ "Укрпошта";322669;ГУ ОЩАДБАНКУ ПО М.КИЄВУ І ОБЛ.;10356,02;"#2201010#,#2240#,#пошт.посл.за 08м15р.#,#дог.50-289 вiд 25.02.15р.акт.№8вiд 31.08.15р#,#в т.ч. ПДВ-4726,00грн.#"
401621;14.09.2015;38621185;МОН України;820172;ДКСУ;14360570;ПАТ КБ"ПРИВАТ БАНК";320649;Ф"РОЗРАХ.ЦЕНТР"ЗАТКБ ПРИВАТБАНКУ, КИЇВ;9673,70;"Перерахування допомоги по тимчасовiй непрацездатностi за08м15р.нарах.в 09м15р.Зг.дог.xxxxвiд07.04.xxxxр."
939590;22.09.2015;38621185;МОН України;820172;ДКСУ;14072300;ДП"Виробничо-будiвельне об"єднання";380805;АППБ "АВАЛЬ";9562,85;"#2201010#,#2273#,#вiдшкод.електропост.за 09м15р.#,#дог.01вiд12,02,15р,д/у№2вiд17,09,15р,акт№15/К вiд21,09,15р.#,#в т.ч.ПДВ-1593,81#"
855269;21.09.2015;38621185;МОН України;820172;ДКСУ;00131305;АК "Київенерго";322669;ГУ ОЩАДБАНКУ ПО М.КИЄВУ І ОБЛ.;9028,35;"#2201010#,#2273#,#актив.електроенерг.за 09м15р.#,#Дог.33643-Т115вiд11,03,15р.акт№33643012/9/1вiд16,09,15р.#,#в т.ч.ПДВ-1504,73#"
855138;21.09.2015;38621185;МОН України;820172;ДКСУ;37567646;ДЕРЖКАЗНАЧЕЙСЬКА СЛУЖБА УКРАЇНИ,М КИЇВ;820172;ДКСУ;8541,00;"#2201080#,#2730#,#Презид.стип.за09м15р.#,#Готiвка по чеку №5393211#"
1570505;28.09.2015;38621185;МОН України;820172;ДКСУ;01181742;1-й загiн ВОХОР першої категорiї ДПСЗ;322669;ГУ ОЩАДБАНКУ ПО М.КИЄВУ І ОБЛ.;7948,80;"#2201010#,#2240#,#посл.охорони.за09м15р.#,#дог.13/2015.вiд22.05.15р.акт№6вiд23.09.15р.#,#в.т.ч.ПДВ-1324,80#"
1840571;29.09.2015;38621185;МОН України;820172;ДКСУ;21678396;Профком МО України;322669;ГУ ОЩАДБАНКУ ПО М.КИЄВУ І ОБЛ.;7728,00;"#2201010#,#2111#,#Утримання проф. внескiв в iз зароб.плати за вересень 2015р.,80%#"
401992;14.09.2015;38621185;МОН України;820172;ДКСУ;37995466;Шевчен. УК/Шевч.р-нi м.Києва/11011000;820019;ГУДКСУ у м.Києві;6864,70;"*10138621185КПКВК 2201010 КЕКВ 2111 Вiйськовий збiр iз зароб.плати за  I-пол.вересня 2015р."
401873;14.09.2015;38621185;МОН України;820172;ДКСУ;14360570;ПАТ КБ"ПРИВАТ БАНК";320649;Ф"РОЗРАХ.ЦЕНТР"ЗАТКБ ПРИВАТБАНКУ, КИЇВ;5403,09;"#2201010#,#2250#,#Перерах.вiдшкод.вiдрядж.в меж.Укр.за  I-пол.09м15р.на карт.рах.#,#зг.реєстр.аванс.звiт№106вiд11,09,15р, дог.14321000029вiд07.04.2014р.#"
1839539;29.09.2015;38621185;МОН України;820172;ДКСУ;14360570;ПАТ КБ"ПРИВАТ БАНК";320649;Ф"РОЗРАХ.ЦЕНТР"ЗАТКБ ПРИВАТБАНКУ, КИЇВ;5312,94;"#2201010#,#2250#,#Перерах.вiдшкод.вiдрядж.в меж.Укр.за вересень 2015р.на карт.рах.#,#зг.реєстр.аванс.звiт№115вiд28.09,15р, дог.14321000029вiд07.04.2014р.#"
401437;14.09.2015;38621185;МОН України;820172;ДКСУ;14360570;ПАТ КБ"ПРИВАТ БАНК";320649;Ф"РОЗРАХ.ЦЕНТР"ЗАТКБ ПРИВАТБАНКУ, КИЇВ;5172,02;"#2201010#,#2250#,#вiдшкод.вiдрядж..за кордон зг.реєстр. аванс.звiт.№106вiд11,09,15р, доруч. КМУ№24869/1/1-15вiд13.06.15.,дог.14321000029вiд07,04,14#"
1570556;28.09.2015;38621185;МОН України;820172;ДКСУ;01189979;КМД УДППЗ"Укрпошта";322669;ГУ ОЩАДБАНКУ ПО М.КИЄВУ І ОБЛ.;4905,33;"#2201080#,#2730#,#Стип.вид.уч.за вересень 2015 #,#Вiдправ.пошт.перек.за списк.через ВЗ-01001.Сума переказ.-4833,00 грн., за перек.кошт.-72,33 грн.#"
1839130;29.09.2015;38621185;МОН України;820172;ДКСУ;09322277;ТВБВ 10026/0145;322669;ГУ ОЩАДБАНКУ ПО М.КИЄВУ І ОБЛ.;4056,63;"#xxxx#,#xxxx#,#Перерах.зар/пл.за вересень xxxxр.#,#Заява вiд10.03.xxxxр.Бороденко Людмила Юрiївна.особ.рах.xxxx#"
401835;14.09.2015;38621185;МОН України;820172;ДКСУ;38728711;ДПIуШевченкiвськомур-нiГУМiндохумКиєвi;820019;ГУДКСУ у м.Києві;3947,98;"*10138621185КПКВК 2201010 КЕКВ 2120 Сплата ЄСВ нарах.на лiкарнянi за  I-пол.вересня 2015р.,33,2%"
1840293;29.09.2015;38621185;МОН України;820172;ДКСУ;xxxxxxxxxx;ПАТ"Райффайзен Банк Аваль";300335;Акц.поштово-пенс. банк "АВАЛЬ" м.Київ;2923,83;"#xxxx#,#xxxx#,#Пер.алiмент.утрим.iз зар/пл.за09м15р.#,#вик.лист.№761/xxxx/14-ц вiд16.01.15р.,пост.ВП №xxxx,Олексюк Олена Андрiївна.№карт.xxxx#"
1840305;29.09.2015;38621185;МОН України;820172;ДКСУ;14360570;ПАТКБ"ПриватБанк";305299;КБ "ПРИВАТБАНК" М.ДНІПРОПЕТРОВСЬК;2795,31;"#xxxx#,#xxxx#,#Пер.алiмент.утрим.iз зар/пл.за09м15р.#,#вик.лист.№752/xxxx/15-ц вiд24.04.15р.,пост.ВП №xxxx,Кобан Жанна Iгорiвна.№карт.xxxx#"
1839390;29.09.2015;38621185;МОН України;820172;ДКСУ;39561761;ДПI У ШЕВЧЕНКIВСЬКОМУ Р.;820019;ГУДКСУ у м.Києві;2515,74;"*10138621185КПКВК 2201010 КЕКВ 2120 Сплата ЄСВ нарах.на зароб.плату за вересень 2015р.,8,41%"
1839440;29.09.2015;38621185;МОН України;820172;ДКСУ;02671419;Киiв.мiс.орган.профс.прац.освiт.i наук;300670;ВАТ КОМЕРЦІЙНИЙ БАНК "ХРЕЩАТИК";1932,00;"#2201010#,#2111#,#Утримання проф.внескiв iз зароб.плати за вересень 2015р.,20%#"
401897;14.09.2015;38621185;МОН України;820172;ДКСУ;37995466;Шевчен. УК/Шевч.р-нi м.Києва/11010100;820019;ГУДКСУ у м.Києві;1801,72;"*101xxxxПодаток.на доходи фiз.осiб з допомоги по тимчасовiй непрацездатностi за08м15р.нарах.в 09м15р."
400893;14.09.2015;38621185;МОН України;820172;ДКСУ;37995466;Шевчен. УК/Шевч.р-нi м.Києва/11010100;820019;ГУДКСУ у м.Києві;1801,72;"*101xxxxПодаток.на доходи фiз.осiб з допомоги по тимчасовiй непрацездатностi за08м15р.нарах.в 09м15р."
1569849;28.09.2015;38621185;МОН України;820172;ДКСУ;00039002;ПАТ "Промiнвестбанк";300012;АК ПРОМІНВЕСТБАНК (ЗАТ);1627,11;"#xxxx#,#xxxx#,#През.стип.вид.уч.за 09.xxxx #,#о/р xxxx Iд xxxx Рудавська Ганна Богданiвна о/б 1%-16,11 грн.Роз.През 04.11.xxxx №270#"
1570288;28.09.2015;38621185;МОН України;820172;ДКСУ;00039019;ПАТ "УКРСОЦБАНК";300023;АКБ СОЦІАЛЬНОГО РОЗВИТКУ "УКРСОЦБАНК";1627,11;"#xxxx#,#xxxx#,#През.стип.вид.уч.за 09.xxxx #,#о/р xxxx Iд xxxx Греков Анатолiй Петрович о/б 1%-16,11грн.Роз През.11.04.xxxx №131#"
1569968;28.09.2015;38621185;МОН України;820172;ДКСУ;00039019;ПАТ "УКРСОЦБАНК";300023;АКБ СОЦІАЛЬНОГО РОЗВИТКУ "УКРСОЦБАНК";1627,11;"#xxxx#,#xxxx#,#През.стип.вид.уч.за 09.xxxx#,# о/р xxxx Iд xxxx Фельдман Лев Петрович о/б 1%-16,11 грн.УП 230."
1570385;28.09.2015;38621185;МОН України;820172;ДКСУ;00039019;ПАТ "УКРСОЦБАНК";300023;АКБ СОЦІАЛЬНОГО РОЗВИТКУ "УКРСОЦБАНК";1627,11;"#xxxx#,#xxxx#,#През.стип.вид.уч.за 09.xxxx #,# о/р xxxx Iд xxxx Кравець Iван Андрiйович о/б 1%-16,11грн. Ук.Пр.20.07.xxxx №452#"
1570697;28.09.2015;38621185;МОН України;820172;ДКСУ;09804119;ПАТ Мегабанк;351629;ВАТ "МЕГАБАНК" У М.ХАРКІВ;1627,11;"#xxxx#,#xxxx#,#През.стип.вид.уч.за 09.xxxx #,#п/р xxxx Iд xxxx Урбанович Павло Павлович о/б 1%-16,11 грн.Указ.През 07.11.xxxx №858#"
1570126;28.09.2015;38621185;МОН України;820172;ДКСУ;14360570;ПАТКБ"ПриватБанк";305299;КБ "ПРИВАТБАНК" М.ДНІПРОПЕТРОВСЬК;1627,11;"#xxxx#,#xxxx#,#През.стип.вид.уч.за 09.xxxx #,#  к/р№xxxx Iд xxxx Томiлiн Юрiй Андрiйович о/б 1%-16,11грн.Указ През.07.11.xxxx №858#"
1570501;28.09.2015;38621185;МОН України;820172;ДКСУ;14360570;ПАТКБ"ПриватБанк";305299;КБ "ПРИВАТБАНК" М.ДНІПРОПЕТРОВСЬК;1627,11;"#xxxx#,#xxxx#,#През.стип.вид.уч.за 09.xxxx#,#карт рах xxxx Iд xxxx Протопопова Вiра Вiкторiвна о/б 1%-16,11грн. Ук.Пр. 07.11.xxxx №858#"
1569824;28.09.2015;38621185;МОН України;820172;ДКСУ;14360570;ПАТКБ"ПриватБанк";305299;КБ "ПРИВАТБАНК" М.ДНІПРОПЕТРОВСЬК;1627,11;"#xxxx#,#xxxx#,#През.стип.вид.уч.за 09.xxxx#,#к/р xxxx Iд xxxx Клепiков Володимир Борисович о/б 1%-16,11 грн.Указ.През 07.11.xxxx №858#"
1570574;28.09.2015;38621185;МОН України;820172;ДКСУ;14360570;ПАТКБ"ПриватБанк";305299;КБ "ПРИВАТБАНК" М.ДНІПРОПЕТРОВСЬК;1627,11;"#xxxx#,#xxxx#,#През.стип.вид.уч.за 09.xxxx#,#карт рах xxxx Iд xxxx Кондратьєв Радомир Iванович о/б 1%-16,11грн. Ук.Пр. 07.11.xxxx №858#"
1569880;28.09.2015;38621185;МОН України;820172;ДКСУ;14360570;ПАТКБ"ПриватБанк";305299;КБ "ПРИВАТБАНК" М.ДНІПРОПЕТРОВСЬК;1627,11;"#xxxx#,#xxxx#,#През.стип.вид.уч.за 09.xxxx #,#к/рxxxx Iд xxxx Шабанов-Кушнаренко Юрiй Петрович о/б 1%-16,11 грн.Указ.През 30.07.xxxx №412#"
1570617;28.09.2015;38621185;МОН України;820172;ДКСУ;14360570;ПАТКБ"ПриватБанк";305299;КБ "ПРИВАТБАНК" М.ДНІПРОПЕТРОВСЬК;1627,11;"#xxxx#,#xxxx#,#През.стип.вид.уч.за 09.xxxx #,#  к/р№xxxx Iд xxxx Воронiн Корнелiй Валентинович о/б 1%-16,11грн.Указ През.07.11.xxxx №858#"
1569699;28.09.2015;38621185;МОН України;820172;ДКСУ;14360570;ПАТКБ"ПриватБанк";305299;КБ "ПРИВАТБАНК" М.ДНІПРОПЕТРОВСЬК;1627,11;"#xxxx#,#xxxx#,#През.стип.вид.уч.за 09.xxxx #,#карт рах xxxx Iд xxxx Чепкiй Леонард Петрович о/б 1%-16,11 грн. Ук.Пр. 07.11.xxxx №858#"
1569756;28.09.2015;38621185;МОН України;820172;ДКСУ;14360570;ПАТКБ"ПриватБанк";305299;КБ "ПРИВАТБАНК" М.ДНІПРОПЕТРОВСЬК;1627,11;"#xxxx#,#xxxx#,#През.стип.вид.уч.за 09.xxxx #,#карт рах xxxx Iд xxxx Рудик Станiслав Костянтинович о/б 1%-16,27 грн. Ук.Пр. 07.11.xxxx №858#"
1569826;28.09.2015;38621185;МОН України;820172;ДКСУ;14360920;ПАТ КБ"ПравексБанк";380838;Test Bank;1627,11;"#xxxx#,#xxxx#,#През.стип.вид.уч.за 09.xxxx #,# СР xxxx №xxxx Iд xxxx Борисова Алла Лукiнiчна о/б 1%-16,11грн.Ук.През.30.07.xxxx №412#"
1569629;28.09.2015;38621185;МОН України;820172;ДКСУ;14360920;ПАТ КБ"ПравексБанк";380838;Test Bank;1627,11;"#xxxx#,#xxxx#,#През.стип.вид.уч.за 09.xxxx#,#тех/р 007Тxxxx Iд xxxx Новiков Володимир Стефанович о/б 1%-16,11грн.Указ През.07.11.xxxx №857#"
1570107;28.09.2015;38621185;МОН України;820172;ДКСУ;14361575;ПАТ "КРЕДI АГРIКОЛЬ БАНК";300614;АТ "ІHДУСТРІАЛЬHО-ЕКСПОРТHИЙ БАHК";1627,11;"#xxxx#,#xxxx#,#През.стип.вид.уч.за 09.xxxx #,#о/р xxxx/28 Iд xxxx Молчанов Iгор Миколайович о/б 1%-16,11 грн.Ук.Пр30.07.xxxx№412#"
1570497;28.09.2015;38621185;МОН України;820172;ДКСУ;19362160;АТ Укрексiмбанк;351618;Ф-Я ВАТ "УКРЕКСІМБАНК", ХАРКІВ;1627,11;"#xxxx#,#xxxx#,#През.стип.вид.уч.за 09.xxxx #,#кар рах xxxx Iд xxxx Малєєв Володимир Якович о/б 1%-16,11 грн. Указ Пр.07.11.xxxx №858#"
1570274;28.09.2015;38621185;МОН України;820172;ДКСУ;19364259;ПАТ КБ"Хрещатик";300670;ВАТ КОМЕРЦІЙНИЙ БАНК "ХРЕЩАТИК";1627,11;"#xxxx#,#xxxx#,#През.стип.вид.уч.за 09.xxxx#,#о/р xxxx Iд xxxx Бушин Микола Iванович о/б 1%-16,11грн.Указ През.07.11.xxxx №858#"
1570419;28.09.2015;38621185;МОН України;820172;ДКСУ;20496061;АТ "МетаБанк";313582;АБ "МЕТАЛУРГ", М.ЗАПОРІЖЖЯ;1627,11;"#xxxx#,#xxxx#,#През.стип.вид.уч.за 09.xxxx #,#о/р xxxx Iд xxxx Ольшанецький Вадим Юхимович о/б 1%-16,11 грн.Указ.През 07.11.xxxx №858#"
1570493;28.09.2015;38621185;МОН України;820172;ДКСУ;xxxxxxxxxx;Березненко Микола Петрович;380838;Test Bank;1627,11;"#xxxx#,#xxxx#,#През.стип.вид.уч.за 09.xxxx #,# Iд.xxxx Березненко Микола Петрович о/б 1%-16,11грн.Указ През.03.03.xxxx №259#"
1570190;28.09.2015;38621185;МОН України;820172;ДКСУ;xxxxxxxxxx;Кутько Iгор Iванович;351629;ВАТ "МЕГАБАНК" У М.ХАРКІВ;1627,11;"#xxxx#,#xxxx#,#През.стип.вид.уч.за 09.xxxx #,# Iд xxxx Кутько Iгор Iванович о/б 1%-16,11грн.Указ През.07.11.xxxx №858#"
1569858;28.09.2015;38621185;МОН України;820172;ДКСУ;xxxxxxxxxx;Бондар Iнтерна Касянiвна;380805;АППБ "АВАЛЬ";1627,11;"#xxxx#,#xxxx#,#През.стип.вид.уч.за 09.xxxx #,# Iд xxxx Бондар Iнтерна Касянiвна о/б 1%-16,11грн.Указ През.24.03.xxxx №215#"
1570561;28.09.2015;38621185;МОН України;820172;ДКСУ;xxxxxxxxxx;Михайленко Всеволод Євдокимович;300614;АТ "ІHДУСТРІАЛЬHО-ЕКСПОРТHИЙ БАHК";1627,11;"#xxxx#,#xxxx#,#През.стип.вид.уч.за 09.xxxx #,# Iд xxxx Михайленко Всеволод Євдокимович о/б 1%-16,11грн.Указ През.29.11.xxxx №661#"
1569873;28.09.2015;38621185;МОН України;820172;ДКСУ;xxxxxxxxxx;Лiпський Григорiй Євгенович;380805;АППБ "АВАЛЬ";1627,11;"#xxxx#,#xxxx#,#През.стип.вид.уч.за 09.xxxx #,# Iд xxxx Лiпський Григорiй Євгенович о/б 1%-16,11 грн. Указ.Пр.30.07.xxxx №412#"
1570626;28.09.2015;38621185;МОН України;820172;ДКСУ;xxxxxxxxxx;КРД АППБ "АВАЛЬ";322904;КИЇВСЬКА РЕГ.ДИРЕКЦІЯ (Ф) АППБ "АВАЛЬ";1627,11;"#xxxx#,#xxxx#,#През.стип.вид.уч.за 09.xxxx #,#к/рах.xxxx Iд xxxx Кузнецов Юрiй Миколайович о/б 1%-16,11 грн.Указ През.07.11.14 №858#"
1570962;28.09.2015;38621185;МОН України;820172;ДКСУ;xxxxxxxxxx;Тунiк Анатолiй Азарiйович;322904;КИЇВСЬКА РЕГ.ДИРЕКЦІЯ (Ф) АППБ "АВАЛЬ";1627,11;"#xxxx#,#xxxx#,#През.стип.вид.уч.за 09.xxxx #,#к/р СКР xxxx Iд xxxx Тунiк Анатолiй Азарiйович о/б 1%-16,11 грн.Указ През 07.11.xxxx №858#"
1570382;28.09.2015;38621185;МОН України;820172;ДКСУ;xxxxxxxxxx;Бiлокриницький Василь Степанович;351005;АКЦ.-КОМ.ІННОВ.БАНК"УКРСИББАНК",ХАРКІВ;1627,11;"#xxxx#,#xxxx#,#През.стип.вид.уч.за 09.xxxx#,#Iд xxxx Бiлокриницький Василь Степанович о/б 1%-16,11грн.Указ През.07.11.xxxx №857#"
1569744;28.09.2015;38621185;МОН України;820172;ДКСУ;xxxxxxxxxx;Бугров Олексiй Дмитрович;351005;АКЦ.-КОМ.ІННОВ.БАНК"УКРСИББАНК",ХАРКІВ;1627,11;"#xxxx#,#xxxx#,#През.стип.вид.уч.за 09.xxxx #,# Iд xxxx Бугров Олексiй Дмитрович о/б 1%-16,11грн.Указ През.20.07.xxxx №452#"
1570729;28.09.2015;38621185;МОН України;820172;ДКСУ;09322277;ТВБВ 10026/124;322669;ГУ ОЩАДБАНКУ ПО М.КИЄВУ І ОБЛ.;1611,00;"#xxxx#,#xxxx#,#През.стип.вид.уч.за 09.xxxx #,#о/р xxxx Iд xxxx Станiнець Василь Iванович Указ През.29.11.xxxx №661#"
1569714;28.09.2015;38621185;МОН України;820172;ДКСУ;09322277;ТВБВ 10026/0189;322669;ГУ ОЩАДБАНКУ ПО М.КИЄВУ І ОБЛ.;1611,00;"#xxxx#,#xxxx#,#през.стип.вид.уч.за 09.xxxx #,#о/р xxxx Iд xxxx Дмитрiєнко Марiя Федорiвна Роз През.02.06.xxxx №146#"
1570043;28.09.2015;38621185;МОН України;820172;ДКСУ;09322277;ТВБВ 10026/187;322669;ГУ ОЩАДБАНКУ ПО М.КИЄВУ І ОБЛ.;1611,00;"#xxxx#,#xxxx#,#През.стип.вид.уч.за 09.xxxx #,#о/р xxxx Iд xxxx Левенець Вiталiй Миколайович Роз.Пр.08.02.xxxx №36#"
1570422;28.09.2015;38621185;МОН України;820172;ДКСУ;09322277;ТВБВ №10026/038;322669;ГУ ОЩАДБАНКУ ПО М.КИЄВУ І ОБЛ.;1611,00;"#xxxx#,#xxxx#,#През.стип.вид.уч.за 09.xxxx #,#о/р xxxx Iд xxxx Левитський Сергiй Михайлович  Указ.Пр.03.03.xxxx №259#"
1569720;28.09.2015;38621185;МОН України;820172;ДКСУ;09322277;ТВБВ №10026/066;322669;ГУ ОЩАДБАНКУ ПО М.КИЄВУ І ОБЛ.;1611,00;"#xxxx#,#xxxx#,#През.стип.вид.уч.за 09.xxxx#,# о/рxxxx Iд xxxx М'ясоєдов Дмитро Володимирович Указ През.07.11.xxxx №857#"
1570066;28.09.2015;38621185;МОН України;820172;ДКСУ;09322277;ТВБВ 10026/207;322669;ГУ ОЩАДБАНКУ ПО М.КИЄВУ І ОБЛ.;1611,00;"#xxxx#,#xxxx#,#През.стип.вид.уч.за 09.xxxx #,# о/р xxxx Iд xxxx Следзевська Iрина Казимирiвна Указ През.30.07.xxxx №412#"
1570784;28.09.2015;38621185;МОН України;820172;ДКСУ;09322277;ТВБВ №10026/029;322669;ГУ ОЩАДБАНКУ ПО М.КИЄВУ І ОБЛ.;1611,00;"#xxxx#,#xxxx#,#През.стип.вид.уч.за 09.xxxx #,,# о/рxxxx Iдxxxx  Боговiн Анатолiй Власович Указ През.03.03.xxxx №259#"
1570094;28.09.2015;38621185;МОН України;820172;ДКСУ;09322277;ТВБВ 10026/204;322669;ГУ ОЩАДБАНКУ ПО М.КИЄВУ І ОБЛ.;1611,00;"#xxxx#,#xxxx#,#През.стип.вид.уч.за  09.xxxx #,#о/р xxxx Iд xxxx Шумада Iван Володимирович Указ През.09.07.xxxx №151#"
1570846;28.09.2015;38621185;МОН України;820172;ДКСУ;09325703;ТВБВ №10013/0313;325796;Львів Операційний відділ Ощадбанку;1611,00;"#xxxx#,#xxxx#,#През.стип.вид.уч.за 09.xxxx #,# о/р xxxx Iд xxxx Гогiташвiлi Георгiй Григорович Указ През.03.03.xxxx №259#"
