№ ТРАНСАКЦІЇ;ДАТА;КОД ПЛАТНИК;НАЗВА ПЛАТНИКА;МФО ПЛАТНИКА;БАНК ПЛАТНИКА;КОД ОДЕРЖУВАЧ;НАЗВА ОДЕРЖУВАЧ;МФО ОДЕРЖУВАЧ;БАНК ОДЕРЖУВАЧ;СУМА;ПРИЗНАЧЕННЯ ПЛАТЕЖУ
6881594;20.11.2015;38621185;МОН України;820172;ДКСУ;02070944;Київ.нац.унiв-т iм.Т.Шевченка;820019;ГУДКСУ у м.Києві;920000,00;"#2201040#,#2281#,#Попередня оплата етапу №1 на виконання НТР#,#згiдно договору вiд 30.10.2015 р. № ДЗ/44-2015, ККДБ 25010100#,#без ПДВ#"
9962705;18.12.2015;38621185;МОН України;820172;ДКСУ;05416952;Iн-т фiз.напiвпров.;820019;ГУДКСУ у м.Києві;900000,00;"#2201380#,#2281#,#Попередня оплата етапу №1 на вик. НТР#,#зг.дог.вiд 04.12.15 №ДЗ/213-2015, ККДБ 25010100#,#без ПДВ#"
6881520;20.11.2015;38621185;МОН України;820172;ДКСУ;05417288;Iн-т бiохiм.iм.Палладiна НАНУ;820019;ГУДКСУ у м.Києві;869000,00;"#2201040#,#2281#,#Попередня оплата етапу №1 на виконання НТР#,#згiдно договору вiд 30.10.2015 р. № ДЗ/50-2015, ККДБ 25010100#,#без ПДВ#"
9962499;18.12.2015;38621185;МОН України;820172;ДКСУ;02071197;Харк.нац.ун-т рад.;851011;ГУДКСУ у Харківській області;840000,00;"#2201380#,#2281#,#Попередня оплата етапу №1 на вик. НТР#,#зг.дог.вiд 04.12.15 №ДЗ/212-2015, ККДБ 25010100#,#без ПДВ#"
6881095;20.11.2015;38621185;МОН України;820172;ДКСУ;02070921;НТУУ"КПI";820019;ГУДКСУ у м.Києві;800000,00;"#2201040#,#2281#,#Попередня оплата етапу №1 на виконання НТР#,#згiдно договору вiд 30.10.2015 р. № ДЗ/40-2015, ККДБ 25010100#,#без ПДВ#"
6880906;20.11.2015;38621185;МОН України;820172;ДКСУ;05402565;Запорiзька держ.iнжен.акад;813015;ГУДКСУ у Запорiзькiй областi;800000,00;"#2201040#,#2281#,#Попередня оплата етапу №1 на виконання НТР#,#згiдно договору вiд 30.10.2015 р. № ДЗ/60-2015, ККДБ 25010100#,#без ПДВ#"
11207064;28.12.2015;38621185;МОН України;820172;ДКСУ;37567646;Казначейство України/м.Київ/00261500;820172;ДКСУ;749340,97;"*101xxxxПов.цiльов.пiльг.кред.(пост.КМУ-16.06.03№916)ст.на 23.12.15р.зг.лис.ДКСУ-27.02.09№14-04-1/618-xxxxзг.зак.про ДБУна xxxxр."
6881131;20.11.2015;38621185;МОН України;820172;ДКСУ;05416952;Iн-т фiз.напiвпров.iм.Лашкарьова;820019;ГУДКСУ у м.Києві;740000,00;"#2201040#,#2281#,#Попередня оплата етапу №1 на виконання НТР#,#згiдно договору вiд 30.10.2015 р. № ДЗ/38-2015, ККДБ 25010100#,#без ПДВ#"
6880820;20.11.2015;38621185;МОН України;820172;ДКСУ;05417118;Iнстит.техн.теплофiзики НАН;820019;ГУДКСУ у м.Києві;700000,00;"#2201040#,#2281#,#Попередня оплата етапу №1 на виконання НТР#,#згiдно договору вiд 30.10.2015 р. № ДЗ/52-2015, ККДБ 25010100#,#без ПДВ#"
10772485;24.12.2015;38621185;МОН України;820172;ДКСУ;39561761;ДПI У ШЕВЧЕНКIВСЬКОМУ Р.;820019;ГУДКСУ у м.Києві;679339,94;"*10138621185КПКВК 2201010 КЕКВ 2120 Сплата ЄСВ нарах.на зароб.плату за грудень 2015р.,36,3%"
6881542;20.11.2015;38621185;МОН України;820172;ДКСУ;05416952;Iн-т фiз.напiвпров.;820019;ГУДКСУ у м.Києві;674000,00;"#2201040#,#2281#,#Попередня оплата етапу №1 на виконання НТР#,#згiдно договору вiд 30.10.2015 р. № ДЗ/39-2015, ККДБ 25010100#,#без ПДВ#"
8219359;01.12.2015;38621185;МОН України;820172;ДКСУ;37567646;Казначейство України/м.Київ/00261500;820172;ДКСУ;651616,84;"*101xxxxПов.цiльов.пiльг.кред.(пост.КМУ-16.06.03№916)ст.на 19.11.15р.зг.лис.ДКСУ-27.02.09№14-04-1/618-xxxxзг.зак.про ДБУна xxxxр."
6881419;20.11.2015;38621185;МОН України;820172;ДКСУ;02070987;Львiв.нац.унiверс.iм.I.Франка;825014;ГУДКСУ у Львiвськiй областi;600000,00;"#2201040#,#2281#,#Попередня оплата етапу №1 на виконання НТР#,#згiдно договору вiд 30.10.2015 р. № ДЗ/46-2015, ККДБ 25010100#,#без ПДВ#"
6881779;20.11.2015;38621185;МОН України;820172;ДКСУ;02070944;Київ.нац.унiв-т iм.Т.Шевченка;820019;ГУДКСУ у м.Києві;600000,00;"#2201040#,#2281#,#Попередня оплата етапу №1 на виконання НТР#,#згiдно договору вiд 30.10.2015 р. № ДЗ/53-2015, ККДБ 25010100#,#без ПДВ#"
6881555;20.11.2015;38621185;МОН України;820172;ДКСУ;05417213;Iнст.фiз.хiмiї iм.Писаржевського;820019;ГУДКСУ у м.Києві;576800,00;"#2201040#,#2281#,#Попередня оплата етапу №1 на виконання НТР#,#згiдно договору вiд 30.10.2015 р. № ДЗ/59-2015, ККДБ 25010100#,#без ПДВ#"
6880970;20.11.2015;38621185;МОН України;820172;ДКСУ;02066769;Нацiон.аерокосмiчн.унiв-т iм.Жуковсько;851011;ГУДКСУ у Харківській області;550000,00;"#2201040#,#2281#,#Попередня оплата етапу №1 на виконання НТР#,#згiдно договору вiд 30.10.2015 р. № ДЗ/57-2015, ККДБ 25010100#,#без ПДВ#"
9962798;18.12.2015;38621185;МОН України;820172;ДКСУ;36626595;ТОВ "Свiтлодiод.тех.Укр.";380805;АППБ "АВАЛЬ";548000,00;"#2201380#,#2281#,#Попередня оплата етапу №1 на вик. НТР#,#зг.дог.вiд 04.12.15 №ДЗ/214-2015#,#без ПДВ#"
6881660;20.11.2015;38621185;МОН України;820172;ДКСУ;05408289;Сум.держ.ун-т;837013;ГУДКСУ у Сумській області;530400,00;"#2201040#,#2281#,#Попередня оплата етапу №1 на виконання НТР#,#згiдно договору вiд 30.10.2015 р. № ДЗ/42-2015, ККДБ 25010100#,#без ПДВ#"
6881107;20.11.2015;38621185;МОН України;820172;ДКСУ;05417236;Iнстит.електродинам.Нац.ак.наук;820019;ГУДКСУ у м.Києві;500000,00;"#2201040#,#2281#,#Попередня оплата етапу №1 на виконання НТР#,#згiдно договору вiд 30.10.2015 р. № ДЗ/51-2015, ККДБ 25010100#,#без ПДВ#"
7515324;26.11.2015;38621185;МОН України;820172;ДКСУ;02071180;НТУ "Харкiвськ.полiтех.iнститут";851011;ГУДКСУ у Харківській області;480000,00;"#2201040#,#2281#,#Попередня оплата етапу №1 на виконання НДР#,#згiдно договору вiд 30.10.2015 р. № ДЗ/55-2015, ККДБ 25010100#,#без ПДВ#"
6881734;20.11.2015;38621185;МОН України;820172;ДКСУ;37874947;НТУ "Харкiвськ.полiтех.iнститут";851011;ГУДКСУ у Харківській області;480000,00;"#2201040#,#2281#,#Попередня оплата етапу №1 на виконання НТР#,#згiдно договору вiд 30.10.2015 р. № ДЗ/55-2015, ККДБ 25010100#,#без ПДВ#"
9117649;11.12.2015;38621185;МОН України;820172;ДКСУ;14360570;ПАТ КБ"ПРИВАТ БАНК";320649;Ф"РОЗРАХ.ЦЕНТР"ЗАТКБ ПРИВАТБАНКУ, КИЇВ;476108,50;"#2201010#,#2111#,#Перерахування зароб.плати за  I-пол. грудня 2015р.на карт.рах.#,#Зг.Дог.14321000029вiд07.04.2014р.#"
8474938;04.12.2015;38621185;МОН України;820172;ДКСУ;01071315;"Одеська залiзниця";328845;Ф. ОД. ОУ ВАТ "ДЕРЖОЩАДБАНК",М.ОДЕСА;474375,00;"#2201200#,#2730#,#Вiдш.пiльг.пер.студ.#,#.дог 19.03.2015р №ОД/Л-15-212д-НЮ,акт 08.05.15р №2-15-212 за лютий 15р#,#в т.ч.ПДВ-79062,50 грн#"
6076250;12.11.2015;38621185;МОН України;820172;ДКСУ;14360570;ПАТ КБ"ПРИВАТ БАНК";320649;Ф"РОЗРАХ.ЦЕНТР"ЗАТКБ ПРИВАТБАНКУ, КИЇВ;463125,71;"#2201010#,#2111#,#Перерахування зароб.плати за I-пол.листопада 2015р.на карт.рах.#,#Зг.Дог.14321000029вiд07.04.2014р.#"
6881432;20.11.2015;38621185;МОН України;820172;ДКСУ;02070789;Донбас.держ.машин.академiя;834016;ГУДКСУ у Донецькiй областi;460000,00;"#2201040#,#2281#,#Попередня оплата етапу №1 на виконання НТР#,#згiдно договору вiд 30.10.2015 р. № ДЗ/61-2015, ККДБ 25010100#,#без ПДВ#"
6881023;20.11.2015;38621185;МОН України;820172;ДКСУ;23759880;ДНУ "Наук.-техн.комплекс "Iнститут мон;851011;ГУДКСУ у Харківській області;460000,00;"#2201040#,#2281#,#Попередня оплата етапу №1 на виконання НТР#,#згiдно договору вiд 30.10.2015 р. № ДЗ/48-2015, ККДБ 25010100#,#без ПДВ#"
6881059;20.11.2015;38621185;МОН України;820172;ДКСУ;02096091;Iнстит.термоелек.Нац.академiїї наук;856135;ГУДКСУ у Чернiвецькiй областi;458000,00;"#2201040#,#2281#,#Попередня оплата етапу №1 на виконання НТР#,#згiдно договору вiд 30.10.2015 р. № ДЗ/54-2015, ККДБ 25010100#,#без ПДВ#"
2930914;13.10.2015;38621185;МОН України;820172;ДКСУ;14360570;ПАТ КБ"ПРИВАТ БАНК";320649;Ф"РОЗРАХ.ЦЕНТР"ЗАТКБ ПРИВАТБАНКУ, КИЇВ;454834,43;"#2201010#,#2111#,#Перерахування зароб.плати за I-пол.жовтня 2015р.на карт.рах.#,#Зг.Дог.14321000029вiд07.04.2014р.#"
6881477;20.11.2015;38621185;МОН України;820172;ДКСУ;05416946;I-т.експер.патологiї iм.Р.Є.Кавецького;820019;ГУДКСУ у м.Києві;450000,00;"#2201040#,#2281#,#Попередня оплата етапу №1 на виконання НТР#,#згiдно договору вiд 30.10.2015 р. № ДЗ/43-2015, ККДБ 25010100#,#без ПДВ#"
7877825;27.11.2015;38621185;МОН України;820172;ДКСУ;39561761;ДПI У ШЕВЧЕНКIВСЬКОМУ Р.;820019;ГУДКСУ у м.Києві;438834,87;"*10138621185КПКВК 2201010 КЕКВ 2120 Сплата ЄСВ нарах.на зароб.плату за листопад 2015р.,36,3%"
4546758;28.10.2015;38621185;МОН України;820172;ДКСУ;39561761;ДПI У ШЕВЧЕНКIВСЬКОМУ Р.;820019;ГУДКСУ у м.Києві;427854,54;"*10138621185КПКВК 2201010 КЕКВ 2120 Сплата ЄСВ нарах.на зароб.плату за жовтень 2015р.,36,3%"
9117855;11.12.2015;38621185;МОН України;820172;ДКСУ;14072300;ДП"Виробничо-будiвельне об"єднання";380805;АППБ "АВАЛЬ";356750,50;"#2201010#,#2271#,#вiдшкод.теплопост.12м15р.#,#дог.01вiд12,02,15р,д/у№2вiд17,09,15р,акт№20/К вiд10,12,15р.#,#в т.ч.ПДВ-59458,42#"
6881019;20.11.2015;38621185;МОН України;820172;ДКСУ;05417101;Iнст.молек.бiологiї i генетики НАН Укр;820019;ГУДКСУ у м.Києві;340000,00;"#2201040#,#2281#,#Попередня оплата етапу №1 на виконання НТР#,#згiдно договору вiд 30.10.2015 р. № ДЗ/45-2015, ККДБ 25010100#,#без ПДВ#"
9962480;18.12.2015;38621185;МОН України;820172;ДКСУ;00493706;НУБПУ;820019;ГУДКСУ у м.Києві;300000,00;"#2201380#,#2281#,#Попередня оплата етапу №1 на вик. НТР#,#зг.дог.вiд 04.12.15 №ДЗ/215-2015, ККДБ 25010100#,#без ПДВ#"
11206638;28.12.2015;38621185;МОН України;820172;ДКСУ;37567646;Казначейство України/м.Київ/24110800;820172;ДКСУ;293020,34;"*101xxxxВiдсотки за кор.бюд.позич.та кредит(пост.КМУ-16.06.03№916)ст.на23.12.15р.зг.лис.ДКСУ-27.02.09№14-04-1/618-xxxxзг.зак.про ДБУна xxxxр."
10773018;24.12.2015;38621185;МОН України;820172;ДКСУ;37995466;Шевчен. УК/Шевч.р-нi м.Києва/11010100;820019;ГУДКСУ у м.Києві;286524,40;"*10138621185КПКВК 2201010 КЕКВ 2111 Податок на доходи фiз.осiб iз зароб.плати за грудень 2015р."
6881675;20.11.2015;38621185;МОН України;820172;ДКСУ;05408024;I-т.розвед.i генет.тварин iм.Зубця;821018;ГУДКСУ у Київській області;250000,00;"#2201040#,#2281#,#Попередня оплата етапу №1 на виконання НТР#,#згiдно договору вiд 30.10.2015 р. № ДЗ/47-2015, ККДБ 25010100#,#без ПДВ#"
6880610;20.11.2015;38621185;МОН України;820172;ДКСУ;05417331;Iнст.металофiз.iм.Курдюмова;820019;ГУДКСУ у м.Києві;240000,00;"#2201040#,#2281#,#Попередня оплата етапу №1 на виконання НТР#,#згiдно договору вiд 30.10.2015 р. № ДЗ/56-2015, ККДБ 25010100#,#без ПДВ#"
6881229;20.11.2015;38621185;МОН України;820172;ДКСУ;02070921;НТУУ"КПI";820019;ГУДКСУ у м.Києві;220000,00;"#2201040#,#2281#,#Попередня оплата етапу №1 на виконання НТР#,#згiдно договору вiд 30.10.2015 р. № ДЗ/58-2015, ККДБ 25010100#,#без ПДВ#"
9117136;11.12.2015;38621185;МОН України;820172;ДКСУ;39561761;ДПI У ШЕВЧЕНКIВСЬКОМУ Р.;820019;ГУДКСУ у м.Києві;212892,54;"*10138621185КПКВК 2201010 КЕКВ 2120 Сплата ЄСВ нарах.на зароб.плату за  I-пол.грудня 2015р.,36,3%"
6881754;20.11.2015;38621185;МОН України;820172;ДКСУ;05417288;Iн-т бiохiм.НАНУ;820019;ГУДКСУ у м.Києві;210000,00;"#2201040#,#2281#,#Попередня оплата етапу №1 на виконання НТР#,#згiдно договору вiд 30.10.2015 р. № ДЗ/49-2015, ККДБ 25010100#,#без ПДВ#"
6076650;12.11.2015;38621185;МОН України;820172;ДКСУ;39561761;ДПI У ШЕВЧЕНКIВСЬКОМУ Р.;820019;ГУДКСУ у м.Києві;206664,84;"*10138621185КПКВК 2201010 КЕКВ 2120 Сплата ЄСВ нарах.на зароб.плату за I-пол.листопада 2015р.,36,3%"
2930586;13.10.2015;38621185;МОН України;820172;ДКСУ;39561761;ДПI У ШЕВЧЕНКIВСЬКОМУ Р.;820019;ГУДКСУ у м.Києві;202974,90;"*10138621185КПКВК 2201010 КЕКВ 2120 Сплата ЄСВ нарах.на зароб.плату за I-пол.жовтня 2015р.,36,3%"
11205783;28.12.2015;38621185;МОН України;820172;ДКСУ;05417302;Iн-т фiзики;820019;ГУДКСУ у м.Києві;199000,00;"#2201380#,#2281#,#Оплата етапу №1 на вик. НДР#,#зг.дог. вiд 17.12.15 №М/223-2015, акт.здач.-прийм.НДР вiд 18.12.2015 №1, ККДБ 25010100#,#без ПДВ#"
11205837;28.12.2015;38621185;МОН України;820172;ДКСУ;05417302;Iн-т фiзики;820019;ГУДКСУ у м.Києві;199000,00;"#2201380#,#2281#,#Оплата етапу №1 на вик. НДР#,#зг.дог. вiд 17.12.15 №М/216-2015, акт.здач.-прийм.НДР вiд 21.12.2015 №1, ККДБ 25010100#,#без ПДВ#"
11206712;28.12.2015;38621185;МОН України;820172;ДКСУ;23756522;Iн-т сцинт.мат.НАНУ;851011;ГУДКСУ у Харківській області;199000,00;"#2201380#,#2281#,#Оплата етапу №1 на вик. НДР#,#зг.дог. вiд 17.12.15 №М/221-2015, акт.здач.-прийм.НДР вiд 21.12.2015 №1, ККДБ 25010100#,#без ПДВ#"
11206865;28.12.2015;38621185;МОН України;820172;ДКСУ;25255758;Iн-т бiол.клiт.НАНУ;825014;ГУДКСУ у Львiвськiй областi;199000,00;"#2201380#,#2281#,#Оплата етапу №1 на вик. НДР#,#зг.дог. вiд 17.12.15 №М/217-2015, акт.здач.-прийм.НДР вiд 18.12.2015 №1, ККДБ 25010100#,#без ПДВ#"
11205215;28.12.2015;38621185;МОН України;820172;ДКСУ;25408067;ННК "Iн-т прик.сист.ан.";820019;ГУДКСУ у м.Києві;199000,00;"#2201380#,#2281#,#Оплата етапу №1 на вик. НДР#,#зг.дог. вiд 17.12.15 №М/224-2015, акт.здач.-прийм.НДР вiд  18.12.2015 №1, ККДБ 25010100#,#без ПДВ#"
11207192;28.12.2015;38621185;МОН України;820172;ДКСУ;02125266;ДВНЗ "Прик.нац.ун-т";836014;ГУДКСУ в Iвано-Франкiвськiй області;199000,00;"#2201380#,#2281#,#Оплата етапу №1 на вик. НДР#,#зг.дог. вiд 18.12.15 №М/229-2015, акт.здач.-прийм.НДР вiд 23.12.2015 №1, ККДБ 25010100#,#без ПДВ#"
11205980;28.12.2015;38621185;МОН України;820172;ДКСУ;03291669;Iн-т хiмiї поверх.iм. О.О.Чуйка;820019;ГУДКСУ у м.Києві;199000,00;"#2201380#,#2281#,#Оплата етапу №1 на вик. НДР#,#зг.дог. вiд 17.12.15 №М/220-2015, акт.здач.-прийм.НДР вiд 18.12.2015 №1, ККДБ 25010100#,#без ПДВ#"
11205683;28.12.2015;38621185;МОН України;820172;ДКСУ;03534506;Фiз.-мех.iнст.;825014;ГУДКСУ у Львiвськiй областi;199000,00;"#2201380#,#2281#,#Оплата етапу №1 на вик. НДР#,#зг.дог. вiд 17.12.15 №М/227-2015, акт.здач.-прийм.НДР вiд 23.12.2015 №1, ККДБ 25010100#,#без ПДВ#"
11205621;28.12.2015;38621185;МОН України;820172;ДКСУ;05416952;Iн-т фiз.напiвпров.;820019;ГУДКСУ у м.Києві;199000,00;"#2201380#,#2281#,#Оплата етапу №1 на вик. НДР#,#зг.дог. вiд 17.12.15 №М/218-2015, акт.здач.-прийм.НДР вiд 21.12.2015 №1, ККДБ 25010100#,#без ПДВ#"
11206038;28.12.2015;38621185;МОН України;820172;ДКСУ;05416952;Iн-т фiз.напiвпров.;820019;ГУДКСУ у м.Києві;199000,00;"#2201380#,#2281#,#Оплата етапу №1 на вик. НДР#,#зг.дог. вiд 17.12.15 №М/219-2015, акт.здач.-прийм.НДР вiд 21.12.2015 №1, ККДБ 25010100#,#без ПДВ#"
11206968;28.12.2015;38621185;МОН України;820172;ДКСУ;00493706;НУБПУ;820019;ГУДКСУ у м.Києві;199000,00;"#2201380#,#2281#,#Оплата етапу №1 на вик. НДР#,#зг.дог. вiд 17.12.15 №М/226-2015, акт.здач.-прийм.НДР вiд 23.12.2015 №1, ККДБ 25010100#,#без ПДВ#"
11206761;28.12.2015;38621185;МОН України;820172;ДКСУ;00493706;НУБПУ;820019;ГУДКСУ у м.Києві;199000,00;"#2201380#,#2281#,#Оплата етапу №1 на вик. НДР#,#зг.дог. вiд 17.12.15 №М/225-2015, акт.здач.-прийм.НДР вiд 23.12.2015 №1, ККДБ 25010100#,#без ПДВ#"
11204984;28.12.2015;38621185;МОН України;820172;ДКСУ;02070921;НТУУ"КПI";820019;ГУДКСУ у м.Києві;199000,00;"#2201380#,#2281#,#Оплата етапу №1 на вик. НДР#,#зг.дог. вiд 18.12.15 №М/228-2015, акт.здач.-прийм.НДР вiд 23.12.2015 №1, ККДБ 25010100#,#без ПДВ#"
11206084;28.12.2015;38621185;МОН України;820172;ДКСУ;02071010;Нац.ун-т "Львiв.полiт.";825014;ГУДКСУ у Львiвськiй областi;199000,00;"#2201380#,#2281#,#Оплата етапу №1 на вик. НДР#,#зг.дог. вiд 17.12.15 №М/222-2015, акт.здач.-прийм.НДР вiд 21.12.2015 №1, ККДБ 25010100#,#без ПДВ#"
11206048;28.12.2015;38621185;МОН України;820172;ДКСУ;02071062;ОНАХТ;828011;ГУДКСУ в Одеській області;199000,00;"#2201380#,#2281#,#Оплата етапу №1 на вик. НДР#,#зг.дог. вiд 18.12.15 №М/230-2015, акт.здач.-прийм.НДР вiд 23.12.2015 №1, ККДБ 25010100#,#без ПДВ#"
7876789;27.11.2015;38621185;МОН України;820172;ДКСУ;37995466;Шевчен. УК/Шевч.р-нi м.Києва/11010100;820019;ГУДКСУ у м.Києві;189047,76;"*10138621185КПКВК 2201010 КЕКВ 2111 Податок на доходи фiз.осiб iз зароб.плати за листопад 2015р."
4547991;28.10.2015;38621185;МОН України;820172;ДКСУ;37995466;Шевчен. УК/Шевч.р-нi м.Києва/11010100;820019;ГУДКСУ у м.Києві;182837,70;"*10138621185КПКВК 2201010 КЕКВ 2111 Податок на доходи фiз.осiб iз зароб.плати за  жовтень 2015р."
10108272;21.12.2015;38621185;МОН України;820172;ДКСУ;20081348;ПП"IНТЕХСЕРВIС-В";331489;АБ "ПОЛТАВА-БАНК" М.ПОЛТАВА;154134,53;"#2201010#,#2210#,#комплект.та дрiбнi деталi для комп"ют.#,#дог.19/11/15вiд16,12,15р.накл.641вiд16,12,15р.#,#в т.ч.ПДВ-25689,09#"
6307556;13.11.2015;38621185;МОН України;820172;ДКСУ;05480298;Херсонс.нац.техн.унiверситет;852010;ГУДКСУ у Херсонській області;150000,00;"#2201040#,#2281#,#Попередня оплата етапу №1 на виконання НДР#,#згiдно договору вiд 29.10.2015 р. № Ф 62/103-2015, ККДБ 25010100#,#без ПДВ#"
6307463;13.11.2015;38621185;МОН України;820172;ДКСУ;05408289;Сум.держ.ун-т;837013;ГУДКСУ у Сумській області;150000,00;"#2201040#,#2281#,#Попередня оплата етапу №1 на виконання НДР#,#згiдно договору вiд 29.10.2015 р. № Ф 62/101-2015, ККДБ 25010100#,#без ПДВ#"
6307682;13.11.2015;38621185;МОН України;820172;ДКСУ;02071168;Харк.нац.автом.-дорожн. унiверситет;851011;ГУДКСУ у Харківській області;150000,00;"#2201040#,#2281#,#Попередня оплата етапу №1 на виконання НДР#,#згiдно договору вiд 30.10.2015 р. № Ф 62/106-2015, ККДБ 25010100#,#без ПДВ#"
6759589;19.11.2015;38621185;МОН України;820172;ДКСУ;05417070;Iнст.механiки iм.Тимошенка;820019;ГУДКСУ у м.Києві;150000,00;"#2201040#,#2281#,#Попередня оплата етапу №1 на виконання НДР#,#згiдно договору вiд 30.10.2015 р. №Ф62/110-2015, ККДБ 25010100#,#без ПДВ#"
8369732;03.12.2015;38621185;МОН України;820172;ДКСУ;02070693;ВНТУ;802015;ГУДКСУ у Вінницькій області;150000,00;"#2201040#,#2281#,#Попередня оплата етапу №1 на виконання НДР#,#згiдно договору вiд 23.11.2015 р. №Ф62/201-2015, ККДБ 25010100#,#без ПДВ#"
6760086;19.11.2015;38621185;МОН України;820172;ДКСУ;02070944;Київ.нац.унiв-т iм.Т.Шевченка;820019;ГУДКСУ у м.Києві;150000,00;"#2201040#,#2281#,#Попередня оплата етапу №1 на виконання НДР#,#згiдно договору вiд 18.10.2015 р. №Ф62/94-2015, ККДБ 25010100#,#без ПДВ#"
5460934;05.11.2015;38621185;МОН України;820172;ДКСУ;02071010;Нац.ун-т "Львiв.полiт.";825014;ГУДКСУ у Львiвськiй областi;150000,00;"#2201040#,#2281#,#Попередня оплата етапу №1 на виконання НДР#,#згiдно договору вiд 19.10.2015 р. № Ф 62/75-2015, ККДБ 25010100#,#без ПДВ#"
5460848;05.11.2015;38621185;МОН України;820172;ДКСУ;05417503;Iн-т проб.мат.маш.i сист.;820019;ГУДКСУ у м.Києві;150000,00;"#2201040#,#2281#,#Попередня оплата етапу №1 на виконання НДР#,#згiдно договору вiд 19.10.2015 р. № Ф 62/77-2015, ККДБ 25010100#,#без ПДВ#"
