№ ТРАНСАКЦІЇ;ДАТА;КОД ПЛАТНИК;НАЗВА ПЛАТНИКА;МФО ПЛАТНИКА;БАНК ПЛАТНИКА;КОД ОДЕРЖУВАЧ;НАЗВА ОДЕРЖУВАЧ;МФО ОДЕРЖУВАЧ;БАНК ОДЕРЖУВАЧ;СУМА;ПРИЗНАЧЕННЯ ПЛАТЕЖУ
470113;15.09.2015;02071234;ХНУ;815013;ГУДКСУ у Хмельницькiй областi;38621185;Міністерство освіти і науки України;820172;ДКСУ;758,34;"758,34грн.Повернуті державні пільгові довгострокові кредити. - -"
483413;15.09.2015;02071234;ХНУ;815013;ГУДКСУ у Хмельницькiй областi;38621185;Міністерство освіти і науки України;820172;ДКСУ;758,34;"758,34грн.Повернуті державні пільгові довгострокові кредити. - -"
653528;17.09.2015;02125668;Ніжинський державний університет ім.М.;853592;ГУДКСУ у Чернігівській областi;38621185;Міністерство освіти і науки України;820172;ДКСУ;698,00;"#xxxx#,#xxxx#,#Повернення державних цільових пільгових кредитів#"
981789;23.09.2015;04543387;ДВНЗ"Переяслав-Хмельницький ДПУ";821018;ГУДКСУ у Київській області;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;645,12;"#Повернення державного кредиту на навчання-466,673%-178,45#"
2070311;30.09.2015;02071234;ХНУ;815013;ГУДКСУ у Хмельницькiй областi;38621185;Міністерство освіти і науки України;820172;ДКСУ;645,03;"645,03грн.Повернуті державні пільгові довгострокові кредити. - -"
730415;18.09.2015;02071116;Нац.унiвер.водн.господ. та природокор.;833017;ГУДКСУ у Рiвненськiй областi;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;580,00;"#580,00#,#Перераховуються повернутi студентами на рахунок унiверситету  кредити#,#згiдно Постанови КМУ вiд 16.06.xxxxр.№916#,#без ПДВ#"
849286;21.09.2015;02125668;Ніжинський державний університет ім.М.;853592;ГУДКСУ у Чернігівській областi;38621185;Міністерство освіти і науки України;820172;ДКСУ;577,00;"#xxxx#,#xxxx#,#Повернення державних цільових пільгових кредитів#"
1280643;25.09.2015;02071116;Нац.унiвер.водн.господ. та природокор.;833017;ГУДКСУ у Рiвненськiй областi;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;510,00;"#510,00#,#Перераховуються вiдсотки за користування кредитом  #,#згiдно Постанови КМУ вiд 16.06.xxxxр.№916#,#без ПДВ#"
432334;15.09.2015;02125415;КДПУ iм.В.Винниченка;823016;ГУДКСУ у Кіровоградській області;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;500,00;"#xxxx#,#xxxx#,#Перерах. поверн.10.09.15р.кредит-500.00грн#,#ПКМУ№916, 10.06.03р,МОНУ№1/9-791,№11/67-844,18.12.06р#, #без ПДВ#"
483307;15.09.2015;02125415;КДПУ iм.В.Винниченка;823016;ГУДКСУ у Кіровоградській області;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;500,00;"#xxxx#,#xxxx#,#Перерах. поверн.10.09.15р.кредит-500.00грн#,#ПКМУ№916, 10.06.03р,МОНУ№1/9-791,№11/67-844,18.12.06р#, #без ПДВ#"
1041680;23.09.2015;05460798;ЧНТУ;853592;ГУДКСУ у Чернігівській областi;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;480,00;"#xxxx#,#xxxx#,#Перерахування пiльгового кредиту на здобуття вищої освiти Стеблинський М.I.#"
1321208;25.09.2015;02071234;ХНУ;815013;ГУДКСУ у Хмельницькiй областi;38621185;Міністерство освіти і науки України;820172;ДКСУ;466,67;"466,67грн.Повернуті державні пільгові довгострокові кредити. - -"
517102;16.09.2015;04543387;ДВНЗ"Переяслав-Хмельницький ДПУ";821018;ГУДКСУ у Київській області;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;450,05;"#Поверенення державного кредиту на навчання-330,003%-120,05#"
545468;16.09.2015;33680120;ТНЕУ;838012;ГУДКСУ у Тернопільській областi;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;416,89;"Перерахув. повернутих  держ.цiльов.пiльгових кредитiв#зг.листа МОН №11/67-844 вiд 18.12.06р.#"
2032729;30.09.2015;25736989;Рiвненський держ.гуманiт.унiверситет;833017;ГУДКСУ у Рiвненськiй областi;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;335,00;"#335,00#,#Перерахування повернутих студентами пiльгових кредитiв за навчання-335,00%за кредит-0,00#,#зг.Пост.КМУ вiд 16.06.03 №916,п.2#,#без ПДВ#"
1686634;29.09.2015;04543387;ДВНЗ"Переяслав-Хмельницький ДПУ";821018;ГУДКСУ у Київській області;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;280,00;"#Повернення державного кредиту на навчання- 280,00#"
2070817;30.09.2015;02071234;ХНУ;815013;ГУДКСУ у Хмельницькiй областi;38621185;Міністерство освіти і науки України;820172;ДКСУ;210,76;"210,76грн.Перерахування сум повернутих відсотків за користування державними довгостроковими пільговими кредитами. % кр.МОУ"
478573;15.09.2015;21574751;НАНЦ;820019;ГУДКСУ у м.Києві;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;169,14;"#2201410##2281##вiдшкодування витрат за холодне водопостачання та водовiдведення, КЕКВ 2272, зг.дог.1 вiд 18.02.15##акт 32  вiд 11.09.15##без ПДВ#"
656505;17.09.2015;02125668;Ніжинський державний університет ім.М.;853592;ГУДКСУ у Чернігівській областi;38621185;Міністерство освіти і науки України;820172;ДКСУ;165,00;"#xxxx#,#xxxx#,#Повернення відсотків за користування державним пільговим кредитом#"
479258;15.09.2015;21574751;НАНЦ;820019;ГУДКСУ у м.Києві;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;163,86;"#2201410##2281##вiдшкодування витрат за вивiз смiття, КЕКВ 2240 зг.дог.1 вiд 18.02.15##акт 32 вiд 11.09.15##без ПДВ#"
730848;18.09.2015;02071116;Нац.унiвер.водн.господ. та природокор.;833017;ГУДКСУ у Рiвненськiй областi;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;124,75;"#124,75#,#Перераховуються вiдсотки за користування кредитом  #,#згiдно Постанови КМУ вiд 16.06.xxxxр.№916#,#без ПДВ#"
545108;16.09.2015;33680120;ТНЕУ;838012;ГУДКСУ у Тернопільській областi;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;115,83;"Перерахув. повернутих  вiдсоткiв за корист. держ.цiльов.пiльг. кред.#зг.листа МОН №11/67-844 вiд 18.12.06р.#"
1040816;23.09.2015;05460798;ЧНТУ;853592;ГУДКСУ у Чернігівській областi;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;101,00;"#xxxx#,#xxxx#,#Перерахування вiдсоткiв по пiльговому кредиту на здобуття вищої освiти Стеблинський М.I.#"
1969345;30.09.2015;02125415;КДПУ iм.В.Винниченка;823016;ГУДКСУ у Кіровоградській області;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;100,00;"#xxxx#,#xxxx#,#Перерах. поверн.03.09.15р.кредит-100,00грн#,#ПКМУ№916, 10.06.03р,МОНУ№1/9-791,№11/67-844,18.12.06р#, #без ПДВ#"
1320695;25.09.2015;02071234;ХНУ;815013;ГУДКСУ у Хмельницькiй областi;38621185;Міністерство освіти і науки України;820172;ДКСУ;83,96;"83,96грн.Перерахування сум повернутих відсотків за користування державними довгостроковими пільговими кредитами. % кр.МОУ"
401329;14.09.2015;26252928;Держ.фонд фундаметальних досліджень;820019;ГУДКСУ у м.Києві;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;70,48;"#2201040#,#2272#,#Вiдшкод.витр.за водопостачання 07.15р.#,#зг. д/у №1 вiд 07.08.15р.дог.№4 вiд 22.06.15р,акт №30 вiд 10.09.15р.#,#Без ПДВ#"
849816;21.09.2015;02125668;Ніжинський державний університет ім.М.;853592;ГУДКСУ у Чернігівській областi;38621185;Міністерство освіти і науки України;820172;ДКСУ;23,18;"#xxxx#,#xxxx#,#Повернення відсотків за користування державним пільговим кредитом#"
