№ ТРАНСАКЦІЇ;ДАТА;КОД ПЛАТНИК;НАЗВА ПЛАТНИКА;МФО ПЛАТНИКА;БАНК ПЛАТНИКА;КОД ОДЕРЖУВАЧ;НАЗВА ОДЕРЖУВАЧ;МФО ОДЕРЖУВАЧ;БАНК ОДЕРЖУВАЧ;СУМА;ПРИЗНАЧЕННЯ ПЛАТЕЖУ
13109159;29.01.2016;02070915;НТУ;820019;ГУДКСУ у м.Києві;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;1918,65;"##Перерахув.коштiв повернутих кредитiв за xxxxр.зг.постанов.КМУ вiд 16.03.03.в установи вищого рiвня у сумi: xxxx.00 %-276.89 та пеня - 41.76грн.#"
13619635;10.02.2016;37939527;КЛА НАУ;823016;ГУДКСУ у Кіровоградській області;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;1880,00;"xxxxПовер.держ.пiльг.довгостр.кред.на здоб.вищ.освiти та вiдсот.за корист.зг.листа МОНУ №1/9-760 вiд 03.11.09р.(кред-xxxx,00%-364,00)."
14212700;17.02.2016;02071116;Нац.унiвер.водн.господ. та природокор.;820172;ДКСУ;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;1821,00;"Перераховуються повернутi студентами на рахунок унiверситету  кредитизгiдно Постанови КМУ вiд 16.06.xxxxр.№916без ПДВ."
11904752;06.01.2016;02071116;Нац.унiвер.водн.господ. та природокор.;833017;ГУДКСУ у Рiвненськiй областi;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;1736,00;"#xxxx,00#,#Перераховуються повернутi студентами на рахунок унiверситету  кредити#,#згiдно Постанови КМУ вiд 16.06.xxxxр.№916#,#без ПДВ#"
13213446;01.02.2016;02125415;КДПУ iм.В.Винниченка;823016;ГУДКСУ у Кіровоградській області;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;1418,67;"#xxxx#,#xxxx#,#Перерах. поверн.20.01.16р.кредит-746,67грн та вiдсотки-672,00грн#,#ПКМУ№916, 10.06.03р,МОНУ№1/9-791,№11/67-844,18.12.06р#, #без ПДВ#"
12440860;25.01.2016;02071116;Нац.унiвер.водн.господ. та природокор.;833017;ГУДКСУ у Рiвненськiй областi;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;1417,00;"xxxx,00Перераховуються повернутi студентами на рахунок унiверситету  кредитизгiдно Постанови КМУ вiд 16.06.xxxxр.№916без ПДВ."
14214434;17.02.2016;02125674;Чернігівський НПУ імені Т. Г. Шевченка;820172;ДКСУ;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;1245,96;"xxxxxxxxперерахов.сума повернутого кредиту за навчання виданого за рахунок загального фонду бюджету."
13277883;02.02.2016;04543387;ДВНЗ"Переяслав-Хмельницький ДПУ";820172;ДКСУ;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;1198,67;"#Повернення державного кредиту на навчання-826,673%-372,00#"
13764915;11.02.2016;02125668;Ніжинський державний університет імені;820172;ДКСУ;38621185;Міністерство освіти і науки України;820172;ДКСУ;1190,00;"xxxx xxxx Повернення державних цільових пільгових кредитів."
13212963;01.02.2016;02125415;КДПУ iм.В.Винниченка;823016;ГУДКСУ у Кіровоградській області;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;1060,22;"#xxxx#,#xxxx#,#Перерах. поверн.21.01.16р.кредит-778,73грн та вiдсотки-281,49грн#,#ПКМУ№916, 10.06.03р,МОНУ№1/9-791,№11/67-844,18.12.06р#, #без ПДВ#"
13912551;12.02.2016;34691374;ГТУЮ у місті Києві;820172;ДКСУ;38621185;Міністерство освіти і науки України;820172;ДКСУ;1030,68;"3601010 2111 Перерахунок невикористаної вiдпустки 7,5 к.д.(Білоус І.Л.), зг.наказу №268/03 вiд 02.02.2016 без ПДВ."
14206566;17.02.2016;02125674;Чернігівський НПУ імені Т. Г. Шевченка;820172;ДКСУ;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;1000,00;"xxxxxxxxперерахов.сума повернутого кредиту за навчання виданого за рахунок загального фонду бюджету."
12302934;21.01.2016;02071116;Нац.унiвер.водн.господ. та природокор.;833017;ГУДКСУ у Рiвненськiй областi;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;958,00;"#958,00#,#Перераховуються повернутi студентами на рахунок унiверситету  кредити#,#згiдно Постанови КМУ вiд 16.06.xxxxр.№916#,#без ПДВ#"
12207897;19.01.2016;33680120;ТНЕУ;838012;ГУДКСУ у Тернопільській областi;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;914,67;"Перерахув. повернутих  держ.цiльов.пiльгових кредитiв#зг.листа МОН №11/67-844 вiд 18.12.06р.#"
13333188;03.02.2016;02071116;Нац.унiвер.водн.господ. та природокор.;820172;ДКСУ;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;841,00;"Перераховуються вiдсотки за користування кредитом  згiдно Постанови КМУ вiд 16.06.xxxxр.№916без ПДВ."
11958188;13.01.2016;00493712;Білоцерківський національний аграрний;821018;ГУДКСУ у Київській області;38621185;Міністерство освіти і науки України;820172;ДКСУ;800,00;"Повернення цільового пільгового кредиту на здобуття освіти ."
11970873;13.01.2016;33680120;ТНЕУ;838012;ГУДКСУ у Тернопільській областi;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;724,99;"Перерахув. повернутих  вiдсоткiв за корист. держ.цiльов.пiльг. кред.#зг.листа МОН №11/67-844 вiд 18.12.06р.#"
14213120;17.02.2016;33680120;ТНЕУ;820172;ДКСУ;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;677,02;"Перерахув. повернутих  вiдсоткiв за корист. держ.цiльов.пiльг. кред.зг.листа МОН №11/67-844 вiд 18.12.06р."
11948949;12.01.2016;02125674;Чернігівський НПУ імені Т. Г. Шевченка;853592;ГУДКСУ у Чернігівській областi;38621185;Мiнiстерство освiти i науки Укра#ни;820172;ДКСУ;646,67;"#xxxx#,#xxxx#,#Перерахов.сума повернутого кредиту за навчання виданого за рахунок загального фонду бюджету#"
12009299;14.01.2016;05460798;ЧНТУ;853592;ГУДКСУ у Чернігівській областi;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;640,00;"#xxxx#,#xxxx#,#Перерахування пiльгового кредиту на здобуття вищої освiти Капенко В.М.#"
13225421;01.02.2016;02070915;НТУ;820019;ГУДКСУ у м.Києві;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;600,00;"#Перерахув.коштiв повернутих кредитiв за xxxxр.зг.постанов.КМУ вiд 16.03.03.в установи вищого рiвня у сумi: 600.00 грн.#"
12630842;27.01.2016;33680120;ТНЕУ;838012;ГУДКСУ у Тернопільській областi;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;572,23;"Перерахув. повернутих  держ.цiльов.пiльгових кредитiвзг.листа МОН №11/67-844 вiд 18.12.06р."
12241397;20.01.2016;02071116;Нац.унiвер.водн.господ. та природокор.;833017;ГУДКСУ у Рiвненськiй областi;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;567,00;"#567,00#,#Перераховуються повернутi студентами на рахунок унiверситету  кредити#,#згiдно Постанови КМУ вiд 16.06.xxxxр.№916#,#без ПДВ#"
13504845;08.02.2016;33680120;ТНЕУ;838012;ГУДКСУ у Тернопільській областi;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;538,02;"Перерахув. повернутих  держ.цiльов.пiльгових кредитiвзг.листа МОН №11/67-844 вiд 18.12.06р."
13329475;03.02.2016;02125674;Чернігівський НПУ імені Т. Г. Шевченка;820172;ДКСУ;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;530,16;"xxxxxxxxПерерахов.сума повернутого кредиту за навчання виданого за рах.загального фонду бюджету."
13753425;11.02.2016;25736989;Рiвненський держ.гуманiт.унiверситет;820172;ДКСУ;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;524,00;"Перерахування повернутих студентами пiльгових кредитiв за навчання-433,00,%за кредит-91,00зг.Пост.КМУ вiд 16.06.03 №916,п.2без ПДВ."
13661288;10.02.2016;02071234;ХНУ;820172;ДКСУ;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;518,87;"518,87грн.Повернутi державнi пiльговi довгостроковi кредити. - -"
13751516;11.02.2016;02071234;ХНУ;820172;ДКСУ;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;500,00;"500,00грн.Повернутi державнi пiльговi довгостроковi кредити. - -"
13213401;01.02.2016;02125415;КДПУ iм.В.Винниченка;823016;ГУДКСУ у Кіровоградській області;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;477,00;"#xxxx#,#xxxx#,#Перерах. поверн.25.01.16р.кредит-477,00грн#,#ПКМУ№916, 10.06.03р,МОНУ№1/9-791,№11/67-844,18.12.06р#, #без ПДВ#"
12442102;25.01.2016;02071116;Нац.унiвер.водн.господ. та природокор.;833017;ГУДКСУ у Рiвненськiй областi;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;467,00;"467,00Перераховуються вiдсотки за користування кредитом  згiдно Постанови КМУ вiд 16.06.xxxxр.№916без ПДВ."
12004839;14.01.2016;02071234;ХНУ;815013;ГУДКСУ у Хмельницькiй областi;38621185;Міністерство освіти і науки України;820172;ДКСУ;455,12;"455,12грн.Повернуті державні пільгові довгострокові кредити. - -"
12230255;20.01.2016;00493712;Білоцерківський національний аграрний;821018;ГУДКСУ у Київській області;38621185;Міністерство освіти і науки України;820172;ДКСУ;440,00;"Повернення цільового пільгового кредиту на здобуття освіти ."
13891921;12.02.2016;02071234;ХНУ;820172;ДКСУ;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;400,00;"400,00грн.Повернутi державнi пiльговi довгостроковi кредити. - -"
14217758;17.02.2016;02071116;Нац.унiвер.водн.господ. та природокор.;820172;ДКСУ;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;376,00;"Перераховуються вiдсотки за користування кредитом  згiдно Постанови КМУ вiд 16.06.xxxxр.№916без ПДВ."
11904429;06.01.2016;02071116;Нац.унiвер.водн.господ. та природокор.;833017;ГУДКСУ у Рiвненськiй областi;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;356,00;"#356,00#,#Перераховуються вiдсотки за користування кредитом  #,#згiдно Постанови КМУ вiд 16.06.xxxxр.№916#,#без ПДВ#"
12145776;18.01.2016;22554101;НУ "Острозька академія";833017;ГУДКСУ у Рiвненськiй областi;38621185;Міністерство освіти і науки України;820172;ДКСУ;321,22;"Повернення відсотків по пільговому кредиту Тимусь Ольги Василівни"
13460134;05.02.2016;02071116;Нац.унiвер.водн.господ. та природокор.;820172;ДКСУ;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;312,00;"Перераховуються вiдсотки за користування кредитом  згiдно Постанови КМУ вiд 16.06.xxxxр.№916без ПДВ."
12145926;18.01.2016;22554101;НУ "Острозька академія";833017;ГУДКСУ у Рiвненськiй областi;38621185;Міністерство освіти і науки України;820172;ДКСУ;308,49;"Повернення пільгового кредиту Тимусь Ольги Василівни"
12380410;22.01.2016;02071234;ХНУ;815013;ГУДКСУ у Хмельницькiй областi;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;280,00;"280,00грн.Повернутi державнi пiльговi довгостроковi кредити. - -"
12208480;19.01.2016;33680120;ТНЕУ;838012;ГУДКСУ у Тернопільській областi;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;239,43;"Перерахув. повернутих  вiдсоткiв за корист. держ.цiльов.пiльг. кред.#зг.листа МОН №11/67-844 вiд 18.12.06р.#"
12303541;21.01.2016;02071116;Нац.унiвер.водн.господ. та природокор.;833017;ГУДКСУ у Рiвненськiй областi;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;230,00;"#230,00#,#Перераховуються вiдсотки за користування кредитом  #,#згiдно Постанови КМУ вiд 16.06.xxxxр.№916#,#без ПДВ#"
12627999;27.01.2016;33680120;ТНЕУ;838012;ГУДКСУ у Тернопільській областi;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;227,77;"Перерахув. повернутих  вiдсоткiв за корист. держ.цiльов.пiльг. кред.зг.листа МОН №11/67-844 вiд 18.12.06р."
12146332;18.01.2016;22554101;НУ "Острозька академія";833017;ГУДКСУ у Рiвненськiй областi;38621185;Міністерство освіти і науки України;820172;ДКСУ;215,09;"Повернення пільгового кредиту Тимусь Ольги Василівни"
12146324;18.01.2016;22554101;НУ "Острозька академія";833017;ГУДКСУ у Рiвненськiй областi;38621185;Міністерство освіти і науки України;820172;ДКСУ;193,33;"Повернення пільгового кредиту Бабій Роксолани Олімпівни"
13307924;03.02.2016;22554101;НУ "Острозька академiя";833017;ГУДКСУ у Рiвненськiй областi;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;190,03;"Повернення вiдсоткiв по пiльговому кредиту Панасюка Вiктора Сергiйовича"
12009379;14.01.2016;05460798;ЧНТУ;853592;ГУДКСУ у Чернігівській областi;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;153,60;"#xxxx#,#xxxx#,#Перерахування вiдсоткiв по пiльговому кредиту на здобуття вищої освiти Капенко В.М.#"
13249841;02.02.2016;02125415;КДПУ iм.В.Винниченка;823016;ГУДКСУ у Кіровоградській області;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;148,25;"xxxx xxxx Перерах. поверн.01.02.16р.кредит-105,50грн та вiдсотки-42,75грн ПКМУ№916, 10.06.03р,МОНУ№1/9-791,№11/67-844,18.12.06р без ПДВ."
13906469;12.02.2016;02071234;ХНУ;820172;ДКСУ;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;144,00;"144,00грн.Перерахування сум повернутих вiдсоткiв за користування державними довгостроковими пiльговими кредитами. % кр.МОУ"
13750941;11.02.2016;02125668;Ніжинський державний університет імені;820172;ДКСУ;38621185;Міністерство освіти і науки України;820172;ДКСУ;140,00;"xxxx xxxx Повернення відсотків за користування державним пільговим кредитом."
12145848;18.01.2016;22554101;НУ "Острозька академія";833017;ГУДКСУ у Рiвненськiй областi;38621185;Міністерство освіти і науки України;820172;ДКСУ;133,02;"Повернення штрафу по пільгового кредиту Тимусь Ольги Василівни"
13914859;12.02.2016;02071234;ХНУ;820172;ДКСУ;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;120,12;"120,12грн. Перерахування пенi за несвоєчасне повернення державного довгострокового пiльгового кредиту. -"
11949661;12.01.2016;02125674;Чернігівський НПУ імені Т. Г. Шевченка;853592;ГУДКСУ у Чернігівській областi;38621185;Мiнiстерство освiти i науки Укра#ни;820172;ДКСУ;116,40;"#xxxx#,#xxxx#,#Перераховуються відсотки за користування кредитом за навчання виданого за рахунок загального фонду бюджету#"
13767470;11.02.2016;37939527;КЛА НАУ;820172;ДКСУ;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;100,00;"xxxxПовер.держ.пiльг.довгостр.кред.на здоб.вищ.освiти та вiдсот.за корист.зг.листа МОНУ №1/9-241 вiд 08.05.14р.(кред-81,00%-19,00)#"
14131579;16.02.2016;02071234;ХНУ;820172;ДКСУ;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;100,00;"100,00грн.Повернутi державнi пiльговi довгостроковi кредити. - -"
13329446;03.02.2016;02125674;Чернігівський НПУ імені Т. Г. Шевченка;820172;ДКСУ;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;95,91;"xxxxxxxxперераховуються відсотки за користування кредитом за навчання виданого за рахунок загального фонду бюджету."
12009865;14.01.2016;02125668;Ніжинський державний університет імені;853592;ГУДКСУ у Чернігівській областi;38621185;Міністерство освіти і науки України;820172;ДКСУ;90,00;"#xxxx#,#xxxx#,#Повернення державних цільових пільгових кредитів#"
12242244;20.01.2016;02071116;Нац.унiвер.водн.господ. та природокор.;833017;ГУДКСУ у Рiвненськiй областi;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;85,00;"#85,00#,#Перераховуються вiдсотки за користування кредитом  #,#згiдно Постанови КМУ вiд 16.06.xxxxр.№916#,#без ПДВ#"
13135788;29.01.2016;04543387;ДВНЗ"Переяслав-Хмельницький ДПУ";820172;ДКСУ;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;80,00;"#Повернення державного кредиту на навчання#"
13661824;10.02.2016;02071234;ХНУ;820172;ДКСУ;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;72,94;"72,94грн.Перерахування сум повернутих вiдсоткiв за користування державними довгостроковими пiльговими кредитами. % кр.МОУ"
13667320;10.02.2016;02071234;ХНУ;820172;ДКСУ;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;68,73;"68,73грн. Перерахування пенi за несвоєчасне повернення державного довгострокового пiльгового кредиту. -"
13394287;04.02.2016;02071234;ХНУ;820172;ДКСУ;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;67,60;"67,60грн.Перерахування сум повернутих вiдсоткiв за користування державними довгостроковими пiльговими кредитами. % кр.МОУ"
13504149;08.02.2016;33680120;ТНЕУ;838012;ГУДКСУ у Тернопільській областi;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;61,98;"Перерахув. повернутих  вiдсоткiв за корист. держ.цiльов.пiльг. кред.зг.листа МОН №11/67-844 вiд 18.12.06р."
12382435;22.01.2016;02071234;ХНУ;815013;ГУДКСУ у Хмельницькiй областi;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;61,34;"61,34грн.Перерахування сум повернутих вiдсоткiв за користування державними довгостроковими пiльговими кредитами. % кр.МОУ"
12145815;18.01.2016;22554101;НУ "Острозька академія";833017;ГУДКСУ у Рiвненськiй областi;38621185;Міністерство освіти і науки України;820172;ДКСУ;58,00;"Повернення відсотків по пільговому кредиту Бабій Роксолани Олімпівни"
12004969;14.01.2016;02071234;ХНУ;815013;ГУДКСУ у Хмельницькiй областi;38621185;Міністерство освіти і науки України;820172;ДКСУ;44,88;"44,88грн.Перерахування сум повернутих відсотків за користування державними довгостроковими пільговими кредитами. % кр.МОУ"
14132017;16.02.2016;02071234;ХНУ;820172;ДКСУ;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;22,08;"22,08грн. Перерахування пенi за несвоєчасне повернення державного довгострокового пiльгового кредиту. -"
12009753;14.01.2016;02125668;Ніжинський державний університет імені;853592;ГУДКСУ у Чернігівській областi;38621185;Міністерство освіти і науки України;820172;ДКСУ;20,00;"#xxxx#,#xxxx#,#Повернення відсотків за користування державним пільговим кредитом-19,37,пеня-0,63#"
