№ ТРАНСАКЦІЇ;ДАТА;КОД ПЛАТНИК;НАЗВА ПЛАТНИКА;МФО ПЛАТНИКА;БАНК ПЛАТНИКА;КОД ОДЕРЖУВАЧ;НАЗВА ОДЕРЖУВАЧ;МФО ОДЕРЖУВАЧ;БАНК ОДЕРЖУВАЧ;СУМА;ПРИЗНАЧЕННЯ ПЛАТЕЖУ
11395107;28.12.2015;02071116;Нац.унiвер.водн.господ. та природокор.;833017;ГУДКСУ у Рiвненськiй областi;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;4134,00;"#xxxx,00#,#Перераховуються повернутi студентами на рахунок унiверситету  кредити#,#згiдно Постанови КМУ вiд 16.06.xxxxр.№916#,#без ПДВ#"
10018281;21.12.2015;04543387;ДВНЗ"Переяслав-Хмельницький ДПУ";821018;ГУДКСУ у Київській області;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;4052,27;"#Повернення державного кредиту на навчання-xxxx,673%-xxxx,60#"
11000862;25.12.2015;02071116;Нац.унiвер.водн.господ. та природокор.;833017;ГУДКСУ у Рiвненськiй областi;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;4037,00;"#xxxx,00#,#Перераховуються повернутi студентами на рахунок унiверситету  кредити#,#згiдно Постанови КМУ вiд 16.06.xxxxр.№916#,#без ПДВ#"
9900062;18.12.2015;22554101;НУ"Острозька академія";833017;ГУДКСУ у Рiвненськiй областi;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;3938,57;"Повернення пiльгового кредиту Яремко Ольги Олександрiвни"
6225293;13.11.2015;25736989;Рiвненський держ.гуманiт.унiверситет;833017;ГУДКСУ у Рiвненськiй областi;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;3857,85;"#xxxx,85#,#Перерах.повернутих студентами пiльгових кредитiв за навчання-xxxx,00%за кредит-291,60пеня-326,25#,#зг.Пост.КМУ вiд 16.06.03 №916,п.2#,#без ПДВ#"
9001936;11.12.2015;04543387;ДВНЗ"Переяслав-Хмельницький ДПУ";821018;ГУДКСУ у Київській області;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;3814,80;"#Повернення державного кредиту на на вчання-xxxx,443%-xxxx,36#"
8296995;03.12.2015;05477296;Луцький національний техн. університет;803014;ГУДКСУ у Волинській області;38621185;Міністерство освіти і науки України;820172;ДКСУ;3800,00;"#2201160#,#2282#,#Відсотки за користув. кредитом-160,78 сума кредиту-3639,22#,#зг.листа Мін.осв. і науки,мол.і спор. №1/9-781від 11,11,11р.#,#Перерахов. повніс"
9434011;15.12.2015;33680120;ТНЕУ;838012;ГУДКСУ у Тернопільській областi;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;3554,10;"Перерахув. повернутих  держ.цiльов.пiльгових кредитiв#зг.листа МОН №11/67-844 вiд 18.12.06р.#"
8148946;30.11.2015;02070915;Нацiональний транспортний унiверситет;820019;ГУДКСУ у м.Києві;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;3550,00;"##Перерахув.коштiв повернутих кредитiв за xxxxр.зг.постанов.КМУ вiд 16.03.03.в установи вищого рiвня у сумi: xxxx.00  %-53.00 грн.#"
9899637;18.12.2015;22554101;НУ"Острозька академія";833017;ГУДКСУ у Рiвненськiй областi;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;3509,21;"Повернення вiдсоткiв по пiльговому кредиту Панасюк Вiктора Сергiйовича"
11736588;30.12.2015;02071116;Нац.унiвер.водн.господ. та природокор.;833017;ГУДКСУ у Рiвненськiй областi;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;3463,00;"#xxxx,00#,#Перераховуються повернутi студентами на рахунок унiверситету  кредити#,#згiдно Постанови КМУ вiд 16.06.xxxxр.№916#,#без ПДВ#"
7255062;25.11.2015;02071234;ХНУ;815013;ГУДКСУ у Хмельницькiй областi;38621185;Міністерство освіти і науки України;820172;ДКСУ;3090,02;"xxxx,02грн.Повернуті державні пільгові довгострокові кредити. - -"
9623609;16.12.2015;02125668;Ніжинський державний університет імені;853592;ГУДКСУ у Чернігівській областi;38621185;Міністерство освіти і науки України;820172;ДКСУ;3090,00;"#xxxx#,#xxxx#,#Повернення державних цільових пільгових кредитів#"
7105712;24.11.2015;26252928;Держ.фонд фундаметальних досліджень;820019;ГУДКСУ у м.Києві;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;3049,34;"#2201040#,#2273-3049,34грн.#,#Вiдшкод.за електроенергiю за жовтень#,#зг. дог.№4 вiд 22.06.15р.,д/у №1 вiд 07.08.15р.акт №44 вiд 24.11.15р.#,#Без ПДВ#"
4539279;28.10.2015;26252928;Держ.фонд фундаметальних досліджень;820019;ГУДКСУ у м.Києві;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;3020,53;"#2201040#,#2273-3020,53 грн#,#Вiдшкод. за електроенергiю 09.15р.#,#зг. дог.4 вiд  22.06.15р, акт №39 вiд 26.10.15р.#,#Без ПДВ#"
7034243;24.11.2015;00493712;Білоцерківський національний аграрний;821018;ГУДКСУ у Київській області;38621185;Міністерство освіти і науки України;820172;ДКСУ;3000,00;"Повернення цільового пільгового кредиту на здобуття освіти."
6806439;20.11.2015;02125415;КДПУ iм.В.Винниченка;823016;ГУДКСУ у Кіровоградській області;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;3000,00;"#xxxx#,#xxxx#,#Перерах. поверн.10.11.15р.кредит-xxxx,00грн #,#ПКМУ№916, 10.06.03р,МОНУ№1/9-791,№11/67-844,18.12.06р#, #без ПДВ#"
7033219;24.11.2015;00493712;Білоцерківський національний аграрний;821018;ГУДКСУ у Київській області;38621185;Міністерство освіти і науки України;820172;ДКСУ;2950,00;"Повернення цільового пільгового кредиту на здобуття освіти (кредит-xxxx,34 в т.ч. відсотки-xxxx,66)."
3534083;20.10.2015;02125668;Ніжинський державний університет ім.М.;853592;ГУДКСУ у Чернігівській областi;38621185;Міністерство освіти і науки України;820172;ДКСУ;2800,00;"#xxxx#,#xxxx#,#Повернення державних цільових пільгових кредитів#"
10384999;23.12.2015;02125415;КДПУ iм.В.Винниченка;823016;ГУДКСУ у Кіровоградській області;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;2605,66;"#xxxx#,#xxxx#,#Перерах. поверн.21.12.15р.кредит-xxxx,00грн та вiдсотки-950,66грн#,#ПКМУ№916, 10.06.03р,МОНУ№1/9-791,№11/67-844,18.12.06р#, #без ПДВ#"
11322857;28.12.2015;02125415;КДПУ iм.В.Винниченка;823016;ГУДКСУ у Кіровоградській області;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;2526,77;"#xxxx#,#xxxx#,#Перерах. поверн.24.12.15р.кредит-xxxx,93грн та вiдсот.-911,84грн#,#ПКМУ№916, 10.06.03р,МОНУ№1/9-791,№11/67-844,18.12.06р#, #без ПДВ#"
10126525;22.12.2015;02071234;ХНУ;815013;ГУДКСУ у Хмельницькiй областi;38621185;Міністерство освіти і науки України;820172;ДКСУ;2512,00;"xxxx,00грн.Повернуті державні пільгові довгострокові кредити. - -"
3735698;22.10.2015;04543387;ДВНЗ"Переяслав-Хмельницький ДПУ";821018;ГУДКСУ у Київській області;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;2451,47;"#Повернення кредиту на навчання-xxxx,673%-760,80#"
7031753;24.11.2015;04543387;ДВНЗ"Переяслав-Хмельницький ДПУ";821018;ГУДКСУ у Київській області;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;2428,00;"#Повернення державного кредиту на навчання-xxxx,753%-713,25#"
9235074;14.12.2015;22554101;НУ"Острозька академія";833017;ГУДКСУ у Рiвненськiй областi;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;2425,19;"Повернення пiльгового кредиту Лабутiна Романа Васильовича"
6801617;20.11.2015;00493712;Білоцерківський національний аграрний;821018;ГУДКСУ у Київській області;38621185;Міністерство освіти і науки України;820172;ДКСУ;2415,00;"Повернення цільового пільгового кредиту на здобуття освіти."
6581191;18.11.2015;00493712;Білоцерківський національний аграрний;821018;ГУДКСУ у Київській області;38621185;Міністерство освіти і науки України;820172;ДКСУ;2350,00;"Повернення цільового пільгового кредиту на здобуття освіти."
11597392;29.12.2015;02071116;Нац.унiвер.водн.господ. та природокор.;833017;ГУДКСУ у Рiвненськiй областi;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;2287,00;"#xxxx,00#,#Перераховуються повернутi студентами на рахунок унiверситету  кредити#,#згiдно Постанови КМУ вiд 16.06.xxxxр.№916#,#без ПДВ#"
7649546;27.11.2015;04543387;ДВНЗ"Переяслав-Хмельницький ДПУ";821018;ГУДКСУ у Київській області;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;2235,90;"#Повернення державного кредиту на навчання-xxxx,003%-693,90#"
8845928;10.12.2015;02125415;КДПУ iм.В.Винниченка;823016;ГУДКСУ у Кіровоградській області;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;2178,55;"#xxxx#,#xxxx#,#Перерах.поверн.07.12.15р.кредит-xxxx,00грн та вiдсотки-35,55грн#,#ПКМУ№916, 10.06.03р,МОНУ№1/9-791,№11/67-844,18.12.06р#, #без ПДВ#"
10372851;23.12.2015;04543387;ДВНЗ"Переяслав-Хмельницький ДПУ";821018;ГУДКСУ у Київській області;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;2165,67;"#Повернення державного кредиту  на навчання-xxxx,673%-672,00#"
9050232;11.12.2015;02071116;Нац.унiвер.водн.господ. та природокор.;833017;ГУДКСУ у Рiвненськiй областi;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;2148,00;"#xxxx,00#,#Перераховуються повернутi студентами на рахунок унiверситету  кредити#,#згiдно Постанови КМУ вiд 16.06.xxxxр.№916#,#без ПДВ#"
9272279;14.12.2015;02071234;ХНУ;815013;ГУДКСУ у Хмельницькiй областi;38621185;Міністерство освіти і науки України;820172;ДКСУ;2123,14;"xxxx,14грн.Повернуті державні пільгові довгострокові кредити. - -"
8870327;10.12.2015;02071116;Нац.унiвер.водн.господ. та природокор.;833017;ГУДКСУ у Рiвненськiй областi;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;2100,00;"#xxxx,00#,#Перераховуються повернутi студентами на рахунок унiверситету  кредити#,#згiдно Постанови КМУ вiд 16.06.xxxxр.№916#,#без ПДВ#"
6479340;17.11.2015;00493712;Білоцерківський національний аграрний;821018;ГУДКСУ у Київській області;38621185;Міністерство освіти і науки України;820172;ДКСУ;2090,00;"Повернення цільового пільгового кредиту на здобуття освіти (кредит-xxxx,00 в т.ч. відсотки-580,00)."
7747098;27.11.2015;02071116;Нац.унiвер.водн.господ. та природокор.;833017;ГУДКСУ у Рiвненськiй областi;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;2020,00;"#xxxx,00#,#Перераховуються повернутi студентами на рахунок унiверситету  кредити#,#згiдно Постанови КМУ вiд 16.06.xxxxр.№916#,#без ПДВ#"
10432650;23.12.2015;02071116;Нац.унiвер.водн.господ. та природокор.;833017;ГУДКСУ у Рiвненськiй областi;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;1990,00;"#xxxx,00#,#Перераховуються повернутi студентами на рахунок унiверситету  кредити#,#згiдно Постанови КМУ вiд 16.06.xxxxр.№916#,#без ПДВ#"
7432798;26.11.2015;02071116;Нац.унiвер.водн.господ. та природокор.;833017;ГУДКСУ у Рiвненськiй областi;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;1916,00;"#xxxx,00#,#Перераховуються повернутi студентами на рахунок унiверситету  кредити#,#згiдно Постанови КМУ вiд 16.06.xxxxр.№916#,#без ПДВ#"
8508745;07.12.2015;00493712;Білоцерківський національний аграрний;821018;ГУДКСУ у Київській області;38621185;Міністерство освіти і науки України;820172;ДКСУ;1900,00;"Повернення цільового пільгового кредиту на здобуття освіти."
10434294;23.12.2015;25736989;Рiвненський держ.гуманiт.унiверситет;833017;ГУДКСУ у Рiвненськiй областi;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;1835,33;"#xxxx,33#,#Перерахування повернутих студентами пiльгових кредитiв за навчання-xxxx,33%за кредит-302,00#,#зг.Пост.КМУ вiд 16.06.03 №916,п.2#,#без ПДВ#"
8849202;10.12.2015;02125415;КДПУ iм.В.Винниченка;823016;ГУДКСУ у Кіровоградській області;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;1799,84;"#xxxx#,#xxxx#,#Перерах.поверн.02.12.15р.кредит-xxxx,34грн та вiдсотки-310,50грн#,#ПКМУ№916, 10.06.03р,МОНУ№1/9-791,№11/67-844,18.12.06р#, #без ПДВ#"
9192703;14.12.2015;02125415;КДПУ iм.В.Винниченка;823016;ГУДКСУ у Кіровоградській області;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;1752,56;"#xxxx#,#xxxx#,#Пер.пов.10.12.15р.кредит-xxxx,38грн, вiдсотки-492,99грн та пеня-70,19грн#,#ПКМУ№916, 10.06.03р,МОНУ№1/9-791,№11/67-844,18.12.06р#, #без ПДВ#"
10928553;25.12.2015;02125415;КДПУ iм.В.Винниченка;823016;ГУДКСУ у Кіровоградській області;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;1737,76;"#xxxx#,#xxxx#,#Перерах. поверн.23.12.15р.кредит-xxxx,33грн та вiдсотки-280,43грн#,#ПКМУ№916, 10.06.03р,МОНУ№1/9-791,№11/67-844,18.12.06р#, #без ПДВ#"
8535119;07.12.2015;33680120;ТНЕУ;838012;ГУДКСУ у Тернопільській областi;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;1732,55;"Перерахув. повернутих  держ.цiльов.пiльгових кредитiв#зг.листа МОН №11/67-844 вiд 18.12.06р.#"
10382413;23.12.2015;02125415;КДПУ iм.В.Винниченка;823016;ГУДКСУ у Кіровоградській області;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;1696,40;"#xxxx#,#xxxx#,#Перерах. поверн.17.12.15р.кредит-xxxx,98грн та вiдсотки-492,42грн#,#ПКМУ№916, 10.06.03р,МОНУ№1/9-791,№11/67-844,18.12.06р#, #без ПДВ#"
7089879;24.11.2015;02071234;ХНУ;815013;ГУДКСУ у Хмельницькiй областi;38621185;Міністерство освіти і науки України;820172;ДКСУ;1670,55;"xxxx,55грн.Повернуті державні пільгові довгострокові кредити. - -"
6527349;17.11.2015;02071234;ХНУ;815013;ГУДКСУ у Хмельницькiй областi;38621185;Міністерство освіти і науки України;820172;ДКСУ;1615,35;"xxxx,35грн.Повернуті державні пільгові довгострокові кредити. - -"
8796715;10.12.2015;05477296;Луцький національний техн. університет;803014;ГУДКСУ у Волинській області;38621185;Міністерство освіти і науки України;820172;ДКСУ;1570,00;"#2201160#,#2282#,#Відсотки за користув. кредитом-294,25 сума кредиту-1275,75#,#зг.листа Мін.осв. і науки,мол.і спор. №1/9-781від 11,11,11р.#,#Перерахов. повніс"
9899126;18.12.2015;02071116;Нац.унiвер.водн.господ. та природокор.;833017;ГУДКСУ у Рiвненськiй областi;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;1525,00;"#xxxx,00#,#Перераховуються повернутi студентами на рахунок унiверситету  кредити#,#згiдно Постанови КМУ вiд 16.06.xxxxр.№916#,#без ПДВ#"
8556629;07.12.2015;02125668;Ніжинський державний університет ім.М.;853592;ГУДКСУ у Чернігівській областi;38621185;Міністерство освіти і науки України;820172;ДКСУ;1510,00;"#xxxx#,#xxxx#,#Повернення державних цільових пільгових кредитів#"
9901163;18.12.2015;22554101;НУ"Острозька академія";833017;ГУДКСУ у Рiвненськiй областi;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;1500,00;"Повернення пiльгового кредиту Федорової Анастасiї Юрiївни"
6954038;23.11.2015;22554101;НУ"Острозька академія";833017;ГУДКСУ у Рiвненськiй областi;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;1500,00;"Повернення пiльгового кредиту Федорової Анастасiї Юрiївни"
9900905;18.12.2015;22554101;НУ"Острозька академія";833017;ГУДКСУ у Рiвненськiй областi;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;1490,79;"Повернення пенi по пiльговому кредиту Панасюк Вiктора Сергiйовича"
9370939;15.12.2015;04543387;ДВНЗ"Переяслав-Хмельницький ДПУ";821018;ГУДКСУ у Київській області;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;1428,50;"#Повернення державного кредиту на навчання-830,00 3%-598,50#"
10057787;21.12.2015;02071116;Нац.унiвер.водн.господ. та природокор.;833017;ГУДКСУ у Рiвненськiй областi;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;1420,00;"#xxxx,00#,#Перераховуються повернутi студентами на рахунок унiверситету  кредити#,#згiдно Постанови КМУ вiд 16.06.xxxxр.№916#,#без ПДВ#"
3254296;16.10.2015;02071234;ХНУ;815013;ГУДКСУ у Хмельницькiй областi;38621185;Міністерство освіти і науки України;820172;ДКСУ;1366,00;"xxxx,00грн.Повернуті державні пільгові довгострокові кредити. - -"
8630860;08.12.2015;25736989;Рiвненський держ.гуманiт.унiверситет;833017;ГУДКСУ у Рiвненськiй областi;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;1353,00;"#xxxx,00#,#Перерахування повернутих студентами пiльгових кредитiв за навчання-xxxx,00%за кредит-153,00#,#зг.Пост.КМУ вiд 16.06.03 №916,п.2#,#без ПДВ#"
9472243;15.12.2015;02125668;Ніжинський державний університет імені;853592;ГУДКСУ у Чернігівській областi;38621185;Міністерство освіти і науки України;820172;ДКСУ;1350,00;"#xxxx#,#xxxx#,#Повернення державних цільових пільгових кредитів#"
11759918;30.12.2015;33680120;ТНЕУ;838012;ГУДКСУ у Тернопільській областi;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;1339,38;"Перерахув. повернутих  держ.цiльов.пiльгових кредитiв#зг.листа МОН №11/67-844 вiд 18.12.06р.#"
4415380;28.10.2015;02125415;КДПУ iм.В.Винниченка;823016;ГУДКСУ у Кіровоградській області;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;1326,52;"#xxxx#,#xxxx#,#Перерах. поверн.26.10.15р.кредит-967,33грн та вiдсотки-359,19грн#,#ПКМУ№916, 10.06.03р,МОНУ№1/9-791,№11/67-844,18.12.06р#, #без ПДВ#"
8002772;30.11.2015;02125415;КДПУ iм.В.Винниченка;823016;ГУДКСУ у Кіровоградській області;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;1324,00;"#xxxx#,#xxxx#,#Пер.пов.25.11.15р.кред.-477,00грн,26.11.15р.кред.-630,00грн,вiдс.-217,00грн#,#ПКМУ№916, 10.06.03р,МОНУ№1/9-791,№11/67-844,18.12.06р#,#безПДВ#"
3963402;23.10.2015;02071234;ХНУ;815013;ГУДКСУ у Хмельницькiй областi;38621185;Міністерство освіти і науки України;820172;ДКСУ;1311,00;"xxxx,00грн.Повернуті державні пільгові довгострокові кредити. - -"
6403965;16.11.2015;33680120;ТНЕУ;838012;ГУДКСУ у Тернопільській областi;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;1301,56;"Перерахув. повернутих  держ.цiльов.пiльгових кредитiв#зг.листа МОН №11/67-844 вiд 18.12.06р.#"
9705532;17.12.2015;02125415;КДПУ iм.В.Винниченка;823016;ГУДКСУ у Кіровоградській області;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;1300,00;"#xxxx#,#xxxx#,#Перерах. поверн.15.12.15р.кредит-691,00грн та вiдсотки-609,00грн#,#ПКМУ№916, 10.06.03р,МОНУ№1/9-791,№11/67-844,18.12.06р#, #без ПДВ#"
11737847;30.12.2015;02071116;Нац.унiвер.водн.господ. та природокор.;833017;ГУДКСУ у Рiвненськiй областi;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;1294,00;"#xxxx,00#,#Перераховуються вiдсотки за користування кредитом  #,#згiдно Постанови КМУ вiд 16.06.xxxxр.№916#,#без ПДВ#"
8847158;10.12.2015;02125415;КДПУ iм.В.Винниченка;823016;ГУДКСУ у Кіровоградській області;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;1268,93;"#xxxx#,#xxxx#,#Перерах.поверн.04.12.15р.кредит-956,00грн та вiдсотки-312,93грн#,#ПКМУ№916, 10.06.03р,МОНУ№1/9-791,№11/67-844,18.12.06р#, #без ПДВ#"
5880903;11.11.2015;22554101;НУ"Острозька академія";833017;ГУДКСУ у Рiвненськiй областi;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;1239,27;"Повернення пiльгового кредиту Фещук Лариси Федорiвни"
7645710;27.11.2015;04543387;ДВНЗ"Переяслав-Хмельницький ДПУ";821018;ГУДКСУ у Київській області;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;1237,33;"#Повернення державного кредиту на навчання-853,333%-384,00#"
9704978;17.12.2015;04543387;ДВНЗ"Переяслав-Хмельницький ДПУ";821018;ГУДКСУ у Київській області;38621185;Мiнiстерство освiти i науки України;820172;ДКСУ;1224,67;"#Повернення державного кредиту на навчання-906,673%-318,00.#"
